Compte,empty,Type
scottinet,5.714285714285714,Human
cryptobioz,81.3953488372093,Human
vektah,24.444444444444443,Human
displague,2.7777777777777777,Human
kevinadi,36.0,Human
harti2006,14.285714285714285,Human
rpl,14.285714285714285,Human
whiskeysierra,40.0,Human
JeroenDeDauw,69.86301369863014,Human
mwjames,0.0,Human
gambol99,24.25531914893617,Human
calum-chamberlain,9.268292682926829,Human
leejarvis,33.33333333333333,Human
shin-,8.333333333333332,Human
epheph,71.17117117117117,Human
joeruello,71.42857142857143,Human
BrockReece,0.0,Human
brockpetrie,20.0,Human
brarcher,44.827586206896555,Human
cosven,62.4,Human
mpsido,66.66666666666666,Human
hanwen,0.0,Human
mminns,10.0,Human
b4b4r07,0.0,Human
j5ik2o,100.0,Human
epels,30.0,Human
matkoch,34.61538461538461,Human
kazuhikoarase,100.0,Human
temsa,0.0,Human
timglabisch,50.0,Human
theofidry,33.33333333333333,Human
duergner,0.0,Human
danpersa,51.162790697674424,Human
gdementen,60.64516129032258,Human
dokato,4.545454545454546,Human
mmoreram,69.81132075471697,Human
palashmon,25.0,Human
martin31821,10.0,Human
seven1986,89.24731182795699,Human
thomas-crane,50.0,Human
tianxiaoliang,84.21052631578947,Human
mfherbst,20.0,Human
dmitrizzle,51.724137931034484,Human
tadashi-aikawa,97.87234042553192,Human
KyleAMathews,100.0,Human
glennsl,38.46153846153847,Human
shahidhk,72.72727272727273,Human
abz53378,59.25925925925925,Human
terrycain,0.0,Human
sonofmun,51.515151515151516,Human
PonteIneptique,40.0,Human
jone,2.0,Human
jayands,50.0,Human
Songmu,68.75,Human
leonsenft,92.3076923076923,Human
nomiddlename,23.684210526315788,Human
1991wangliang,84.0909090909091,Human
CarstenHollmann,42.97520661157025,Human
kumakichi,90.47619047619048,Human
davidgoli,0.0,Human
arolson101,0.0,Human
9seconds,50.0,Human
anthonychu,21.428571428571427,Human
dannyvankooten,20.0,Human
phax,66.66666666666666,Human
archerzz,22.727272727272727,Human
themyth92,55.55555555555556,Human
sdboyer,0.0,Human
theckman,0.0,Human
kevinburke,3.571428571428571,Human
codingjoe,70.83333333333334,Human
adhatama,16.666666666666664,Human
leo,0.0,Human
zibs,0.0,Human
alexfernandez,0.0,Human
aichholzer,83.11688311688312,Human
javabrett,8.0,Human
probablyup,28.30188679245283,Human
YOUR-WORST-TACO,0.0,Human
deviantfero,25.0,Human
leemannd,25.0,Human
AlCalzone,8.98876404494382,Human
ranjith-sg,84.0,Human
astirpe,7.142857142857142,Human
lukasgraf,0.0,Human
mar10,65.0,Human
jmartin82,86.36363636363636,Human
julianschiavo,0.0,Human
jcampbell05,33.33333333333333,Human
AvdLee,0.0,Human
Boris-Em,31.25,Human
martinpaljak,56.52173913043478,Human
moh-moola,81.81818181818183,Human
itkovian,50.0,Human
StefH,74.03846153846155,Human
adamwaite,100.0,Human
serathius,8.695652173913043,Human
akosyakov,26.666666666666668,Human
svenefftinge,100.0,Human
YosuaHamonangan,0.0,Human
obiot,66.66666666666666,Human
Loque-,65.0,Human
Lukas0907,82.6086956521739,Human
hubo1016,63.63636363636363,Human
louisgv,0.0,Human
opichals,26.666666666666668,Human
3lvis,62.77372262773723,Human
benborla,100.0,Human
mgravell,26.41509433962264,Human
NickCraver,2.547770700636943,Human
zachborboa,73.66071428571429,Human
zxol,0.0,Human
madskristensen,0.0,Human
AlanSl,5.0,Human
geovanisouza92,0.0,Human
zombieJ,14.285714285714285,Human
VeaaC,22.61904761904762,Human
boxdot,40.0,Human
emilianodellacasa,0.0,Human
yegor256,0.0,Human
Praveengostu,90.0,Human
bboreham,0.0,Human
abataub,42.857142857142854,Human
lckr,43.58974358974359,Human
fpoli,0.0,Human
laumann,10.0,Human
etingof,8.823529411764707,Human
arnaudroger,89.47368421052632,Human
c3dr0x,50.0,Human
Gerrit0,0.0,Human
nicolas-grekas,80.0,Human
Tobion,16.666666666666664,Human
fabpot,61.29032258064516,Human
leth,7.6923076923076925,Human
tomwilkie,25.806451612903224,Human
sushanthakumar,5.405405405405405,Human
nirinchev,19.339622641509436,Human
shytikov,62.5,Human
rmeissner,28.07017543859649,Human
Georgi87,0.0,Human
haraldk,50.0,Human
MrSerth,18.181818181818183,Human
MihaiTabara,55.55555555555556,Human
mrhead,25.0,Human
barnabasJ,33.33333333333333,Human
qvantor,88.46153846153845,Human
gksinghjsr,0.0,Human
gunnihinn,16.666666666666664,Human
nbesimi,81.30841121495327,Human
anistor,0.8928571428571428,Human
amckague,42.857142857142854,Human
AlekseyMartynov,46.47302904564315,Human
prolic,50.0,Human
bwoebi,0.0,Human
kelunik,31.48148148148148,Human
troch,40.0,Human
stefanpenner,46.15384615384615,Human
sjperkins,3.968253968253968,Human
PizzaBrandon,0.0,Human
SKalt,50.0,Human
davetcc,50.0,Human
sarahvc,0.0,Human
roxana-muresan,67.85714285714286,Human
scottgigante,42.30769230769231,Human
rdeits,0.0,Human
pfitzseb,50.0,Human
travigd,23.076923076923077,Human
dmethvin-gov,0.0,Human
annekainicUSDS,0.0,Human
dhmlau,0.0,Human
jbsmith7741,51.80722891566265,Human
basst314,25.0,Human
pvanlaar,0.0,Human
timpalpant,20.0,Human
vadimtsushko,100.0,Human
vorce,0.0,Human
aviau,35.714285714285715,Human
stapelberg,100.0,Human
nicoddemus,37.2093023255814,Human
RonnyPfannschmidt,27.27272727272727,Human
clarsonneur,90.80459770114942,Human
ekaterina-nbl,66.66666666666666,Human
poveden,5.0,Human
pveentjer,46.25228519195612,Human
dtantsur,83.75,Human
blink1073,33.33333333333333,Human
mattstauffer,25.0,Human
tj,100.0,Human
RobinCK,100.0,Human
satyaranjanp,30.303030303030305,Human
sstok,13.88888888888889,Human
mmews-n4,0.0,Human
tmortagne,100.0,Human
Propanu,26.666666666666668,Human
asaskevich,0.0,Human
clayreimann,47.05882352941176,Human
michaelleeallen,50.0,Human
niksy,0.0,Human
sleto-it,25.0,Human
vdboor,0.0,Human
haroal,6.666666666666667,Human
Victor804,11.11111111111111,Human
amymcgovern,100.0,Human
rsolorzano2410,49.42528735632184,Human
jtuttle,21.73913043478261,Human
reneklacan,22.22222222222222,Human
dceejay,0.0,Human
p-mongo,72.8,Human
jakzal,11.538461538461538,Human
mbjoseph,25.0,Human
k1LoW,64.43514644351464,Human
amasad,50.0,Human
mzgoddard,5.555555555555555,Human
EgorBo,0.0,Human
edbizarro,27.77777777777778,Human
mmatczuk,55.73770491803278,Human
yoshoku,0.0,Human
wojtek0806,0.7299270072992701,Human
GromNaN,44.44444444444444,Human
j0k3r,7.6923076923076925,Human
jc00ke,62.5,Human
b3nl,23.076923076923077,Human
filipsch,25.0,Human
rxaviers,17.24137931034483,Human
mbacovsky,29.411764705882355,Human
kidpixo,0.0,Human
Xonshiz,0.0,Human
darodi,13.793103448275861,Human
dsanchezseco,0.0,Human
jzaefferer,5.555555555555555,Human
sernst,0.0,Human
davidcassany,0.0,Human
Karamuto,0.0,Human
udos86,61.369863013698634,Human
ajdapretnar,0.0,Human
jwinzer,6.666666666666667,Human
FinnStutzenstein,61.36363636363637,Human
norio-nomura,19.327731092436977,Human
jpsim,42.10526315789473,Human
piotr-gawlowski,8.333333333333332,Human
viljamis,65.625,Human
bugalot,50.0,Human
jmcs,12.222222222222221,Human
martincostello,0.0,Human
brennerm,57.14285714285714,Human
hutnikau,61.904761904761905,Human
brandonocasey,37.254901960784316,Human
jhoongo,54.47761194029851,Human
jechols,59.09090909090909,Human
niksajakovljevic,11.11111111111111,Human
APwhitehat,14.285714285714285,Human
thomseddon,40.0,Human
mjsalinger,16.666666666666664,Human
czyzby,4.444444444444445,Human
krichter722,18.181818181818183,Human
tumbarumba,5.88235294117647,Human
jimlambie,7.766990291262135,Human
henriquenfaria,60.0,Human
samtstern,24.0,Human
nschonni,50.0,Human
artlomov,69.23076923076923,Human
gnilrets,85.88235294117646,Human
prmiles,60.526315789473685,Human
edre,20.0,Human
davidfischer,0.0,Human
nelhage,46.03174603174603,Human
chipbell4,0.0,Human
monsieurtanuki,5.161290322580645,Human
spyhunter99,51.162790697674424,Human
GabLeRoux,0.0,Human
schmave,45.614035087719294,Human
anselmbradford,0.0,Human
contolini,7.2727272727272725,Human
irevirdis,0.0,Human
andywer,40.0,Human
otaviojava,59.67741935483871,Human
commenthol,10.588235294117647,Human
oleksandr-pavlyk,11.538461538461538,Human
filipw,6.382978723404255,Human
khellang,19.642857142857142,Human
hynek,4.0650406504065035,Human
ariesdevil,50.0,Human
alexis-via,47.51381215469613,Human
tjwp,0.0,Human
vrana,100.0,Human
soumak77,36.36363636363637,Human
briantq,0.0,Human
willprice,83.33333333333334,Human
miha-stopar,7.6923076923076925,Human
walkermatt,25.0,Human
jonataswalker,57.647058823529406,Human
waylan,13.559322033898304,Human
lanzagar,12.5,Human
Amaimersion,40.0,Human
Hyuchia,0.0,Human
jdufresne,69.0,Human
bobdenotter,53.84615384615385,Human
kornelski,22.22222222222222,Human
iwillspeak,2.857142857142857,Human
eruiz,0.0,Human
tansengming,30.76923076923077,Human
maffeyl,70.96774193548387,Human
reckart,10.091743119266056,Human
Apollon77,62.5,Human
hampustagerud,12.5,Human
MscrmTools,50.0,Human
sonaye,100.0,Human
nfriedly,0.0,Human
marionebl,47.368421052631575,Human
Mmdixon,88.88888888888889,Human
jameswnl,14.285714285714285,Human
javan,9.090909090909092,Human
akhila-raju,28.57142857142857,Human
jschr,30.985915492957744,Human
mkaz,0.0,Human
Syndace,100.0,Human
joker234,52.94117647058824,Human
Mona62,94.11764705882352,Human
dpvc,0.5154639175257731,Human
zorkow,10.0,Human
kvark,0.0,Human
rgritti,53.57142857142857,Human
Lenka42,68.62745098039215,Human
veronikaKochugova,92.5925925925926,Human
grahammendick,19.471153846153847,Human
jamescryer,88.88888888888889,Human
waseem-h,55.55555555555556,Human
paragonie-scott,44.44444444444444,Human
brentvatne,0.0,Human
zonyitoo,33.33333333333333,Human
sevenTiny,75.55555555555556,Human
bdwain,26.666666666666668,Human
PLNech,14.864864864864865,Human
djzager,33.33333333333333,Human
casperisfine,0.0,Human
muan,0.0,Human
jpichon,50.943396226415096,Human
bartolkaruza,0.0,Human
trevorstephens,18.0327868852459,Human
axic,43.75,Human
samdark,0.0,Human
zidad,33.33333333333333,Human
perry-mitchell,50.3875968992248,Human
DevYukine,41.17647058823529,Human
XhmikosR,40.0,Human
JanOuborny,29.82456140350877,Human
dimabory,66.66666666666666,Human
vladikoff,100.0,Human
FagnerMartinsBrack,14.545454545454545,Human
karmi,0.0,Human
Webdown404,100.0,Human
holgerd77,11.11111111111111,Human
dmarcuse,0.0,Human
c0gent,85.71428571428571,Human
xliiv,93.54838709677419,Human
adamliter,25.0,Human
deargle,24.59016393442623,Human
bebraw,8.333333333333332,Human
jakirkham,0.0,Human
desilinguist,100.0,Human
diegoazh,0.0,Human
orhanobut,44.44444444444444,Human
StrahilKazlachev,6.25,Human
bigopon,0.0,Human
LordMike,25.0,Human
jfitisoff,75.86206896551724,Human
brianhie,35.0,Human
yoavaa,100.0,Human
TysonAndre,25.37313432835821,Human
edjubuh,0.0,Human
arcondello,81.08108108108108,Human
nikolaiwarner,0.0,Human
MurhafSousli,81.72043010752688,Human
hunterlong,32.22222222222222,Human
mikery,0.0,Human
romaric-juniet,28.57142857142857,Human
philips77,5.333333333333334,Human
TorisanKitsune,29.03225806451613,Human
rphillips,29.03225806451613,Human
aaronlevy,50.0,Human
tarmolov,34.285714285714285,Human
ribice,46.42857142857143,Human
francoispqt,78.26086956521739,Human
jfcere,39.285714285714285,Human
mads-hartmann,70.0,Human
mharista,21.052631578947366,Human
aldeed,22.22222222222222,Human
ARyaskov,92.0,Human
tinybike,41.509433962264154,Human
VasiliyNovikov,71.42857142857143,Human
Fonger,0.0,Human
vkarpov15,16.666666666666664,Human
thijstriemstra,24.742268041237114,Human
segiddins,33.33333333333333,Human
damiani,0.0,Human
chhsiao90,24.691358024691358,Human
randy3k,20.27027027027027,Human
Azuka,22.22222222222222,Human
dchandekstark,42.857142857142854,Human
jeremeamia,33.33333333333333,Human
jgrandja,33.33333333333333,Human
atian25,22.22222222222222,Human
sdkottegoda,0.0,Human
carsongee,80.0,Human
wsmitchell3,0.0,Human
AusIV,40.243902439024396,Human
sh-waqar,100.0,Human
leblancfg,14.545454545454545,Human
dnalborczyk,13.157894736842104,Human
ojkelly,20.408163265306122,Human
mbloch1986,16.216216216216218,Human
grelleum,42.42424242424242,Human
jdalton,0.0,Human
malakaganga,0.0,Human
dg,57.14285714285714,Human
JanTvrdik,20.0,Human
glguy,16.666666666666664,Human
jtdaugherty,50.0,Human
pcarranza,15.384615384615385,Human
davidtheclark,0.0,Human
VladimirTechMan,0.0,Human
ear7h,0.0,Human
gdey,13.333333333333334,Human
phillipj,0.0,Human
redboltz,48.94259818731118,Human
jfcabral,0.0,Human
ipolevoy,66.66666666666666,Human
koloskof,92.5925925925926,Human
ruifigueira,0.0,Human
BeneStem,0.0,Human
chkal,0.0,Human
mbraak,92.88537549407114,Human
andreynering,35.483870967741936,Human
Onno-Dirkzwager,47.88732394366197,Human
JesKingDev,25.0,Human
raymondfeng,15.384615384615385,Human
Arkni,21.818181818181817,Human
tterb,31.818181818181817,Human
bnaras,20.0,Human
alexsavio,100.0,Human
garygreen,0.0,Human
cferdinandi,57.692307692307686,Human
cbusbey,16.666666666666664,Human
frodofine,40.0,Human
EthanEChristian,5.263157894736842,Human
mrrodriguez,0.0,Human
WilliamParker,15.714285714285714,Human
santigimeno,8.0,Human
xdumaine,20.0,Human
erikeelde,66.66666666666666,Human
thinkingserious,66.66666666666666,Human
matthiask,88.88888888888889,Human
pascalberger,1.2195121951219512,Human
alloy,20.0,Human
tagliala,0.0,Human
robmadole,100.0,Human
michaelplews,0.0,Human
alejandrogallo,100.0,Human
jsonmaur,100.0,Human
kencheeto,0.0,Human
adamchainz,86.76470588235294,Human
zAfLu,0.0,Human
kevinchalet,60.71428571428571,Human
alanhamlett,28.000000000000004,Human
larskanis,0.0,Human
tomplus,37.03703703703704,Human
mhseiden,0.0,Human
smtakeda,0.0,Human
richtier,72.72727272727273,Human
tysoncadenhead,100.0,Human
linyows,80.0,Human
aswanipranjal,2.272727272727273,Human
valeriocos,22.22222222222222,Human
ShelbyZ,0.0,Human
dkundel,0.0,Human
zhi1ong,88.67924528301887,Human
kamijin-fanta,15.789473684210526,Human
hassansin,54.54545454545454,Human
pkopac,7.142857142857142,Human
betatim,25.0,Human
athornton,100.0,Human
sebcrozet,19.17808219178082,Human
Ralith,14.285714285714285,Human
mengxiong10,100.0,Human
rocha,45.45454545454545,Human
valscion,27.500000000000004,Human
blakeembrey,24.615384615384617,Human
ratson,0.0,Human
TalAmuyal,9.523809523809524,Human
slevy85,0.0,Human
darenju,28.57142857142857,Human
blacktop,0.0,Human
didierfranc,50.0,Human
weppos,99.50433705080545,Human
colinmarc,33.33333333333333,Human
johnmay,18.5378590078329,Human
mcollina,25.0,Human
peter279k,0.0,Human
mosen,10.0,Human
jrjohnson,1.9607843137254901,Human
johnharris85,0.0,Human
thebsdbox,36.58536585365854,Human
michalkowal,55.55555555555556,Human
mesqueeb,100.0,Human
rcannood,23.52941176470588,Human
achille-roussel,0.0,Human
joni2back,50.0,Human
mantzas,72.46376811594203,Human
skaji,16.666666666666664,Human
cabauman,25.0,Human
rborer,0.0,Human
JiaLiPassion,2.3166023166023164,Human
brandonbloom,50.0,Human
greglook,0.0,Human
ayiemba,92.23300970873787,Human
uwolfer,0.0,Human
cheton,63.1578947368421,Human
lorencarvalho,32.608695652173914,Human
iawia002,46.902654867256636,Human
hachi8833,10.38961038961039,Human
SamSaffron,62.5,Human
aheckmann,100.0,Human
hsbt,40.0,Human
gnestor,54.54545454545454,Human
nicolaskruchten,0.0,Human
gillesdemey,33.33333333333333,Human
CaoZhongZ,0.0,Human
Drenn1,25.0,Human
WasabiFan,17.741935483870968,Human
j9ac9k,6.666666666666667,Human
GrahamCampbell,33.155080213903744,Human
ruslanskorb,94.28571428571428,Human
dieu,9.523809523809524,Human
johnynek,23.78640776699029,Human
asifdxtreme,88.88888888888889,Human
serhatbolsu,56.25,Human
izeye,14.285714285714285,Human
dyu,46.15384615384615,Human
brandur,2.272727272727273,Human
beardedeagle,0.0,Human
braegelno5,0.0,Human
tranchitam,0.0,Human
slandelle,50.0,Human
TheXDS,83.33333333333334,Human
ejmr,0.0,Human
zonuexe,21.890547263681594,Human
apisit,89.65517241379311,Human
maxekman,7.534246575342466,Human
cat-bro,40.0,Human
adamrauh,0.0,Human
benthestatistician,0.0,Human
ychin,8.928571428571429,Human
Einenlum,0.0,Human
antonmedv,80.0,Human
kshcherban,0.0,Human
jodosha,13.114754098360656,Human
ajafff,0.0,Human
kevin-greene-ck,48.888888888888886,Human
no-man-is-an-island,0.0,Human
kaatzee,0.0,Human
etorreborre,50.0,Human
ParallelTask,92.85714285714286,Human
Breakthrough,50.0,Human
demurgos,27.358490566037734,Human
losfair,66.66666666666666,Human
thomaspark,100.0,Human
ash2k,38.46153846153847,Human
williamboman,0.0,Human
fabienvauchelles,100.0,Human
itamaro,34.42622950819672,Human
tsimbalar,0.0,Human
jirenius,81.3953488372093,Human
Jacse,0.0,Human
Yomguithereal,28.57142857142857,Human
Civil,32.075471698113205,Human
mtesseract,36.486486486486484,Human
PascalSchumacher,50.0,Human
nickw444,58.333333333333336,Human
anthrotype,0.0,Human
vadeg,0.0,Human
motin,0.0,Human
amit-sharma,56.52173913043478,Human
spersson,0.0,Human
mdh67899,21.428571428571427,Human
nl5887,79.83193277310924,Human
ShMcK,8.461538461538462,Human
xmudrii,13.684210526315791,Human
Ynhockey,42.168674698795186,Human
ofernandezcr92,76.47058823529412,Human
jricher,75.0,Human
sander3,100.0,Human
efatsi,0.0,Human
doom369,33.33333333333333,Human
nschloe,90.9090909090909,Human
formiaczek,0.0,Human
siu,0.0,Human
guanqun,14.285714285714285,Human
sunng87,30.0,Human
yuripourre,33.33333333333333,Human
Suremaker,15.151515151515152,Human
webberig,25.0,Human
rpearce,26.5625,Human
ngot,88.46153846153845,Human
Grsmto,33.33333333333333,Human
InquisitivePenguin,0.0,Human
davebryson,0.0,Human
zramsay,71.42857142857143,Human
adrianbrink,100.0,Human
melekes,100.0,Human
ukstv,59.183673469387756,Human
mariusvniekerk,50.0,Human
ikalchev,81.81818181818183,Human
vrom911,20.754716981132077,Human
vcaesar,1.4388489208633095,Human
herpaderpaldent,24.193548387096776,Human
nol13,50.0,Human
rabbah,12.5,Human
dlew,52.0,Human
bartlangelaan,18.181818181818183,Human
seregazhuk,81.40495867768594,Human
oxinabox,0.0,Human
bdunks,0.0,Human
JonGilmore,20.0,Human
thecynic,0.0,Human
Varorbc,86.66666666666667,Human
Andryu,70.0,Human
fleaz,41.66666666666667,Human
0x1daniel,30.0,Human
schachmett,0.0,Human
reneeotten,0.0,Human
davarravad,28.846153846153843,Human
jorgenhenrichsen,28.947368421052634,Human
j-rewerts,0.0,Human
zharpaz,0.0,Human
mpostol,6.626506024096386,Human
Zil0,2.857142857142857,Human
non-Jedi,24.0,Human
rpkilby,22.58064516129032,Human
smortex,0.0,Human
bastelfreak,10.526315789473683,Human
KiChjang,40.0,Human
kevinsteves,50.0,Human
francoischalifour,53.48837209302325,Human
pravic,0.0,Human
sloria,42.857142857142854,Human
termoshtt,40.625,Human
fortytw2,3.1746031746031744,Human
geek,40.10989010989011,Human
Marsup,9.30232558139535,Human
joshiste,15.0,Human
markusenglund,54.54545454545454,Human
halverneus,71.05263157894737,Human
elharo,75.75757575757575,Human
scls19fr,10.0,Human
jbgi,34.883720930232556,Human
LucasBadico,0.0,Human
jeskew,5.405405405405405,Human
hdorgeval,11.11111111111111,Human
Carreau,37.5,Human
cowtowncoder,25.0,Human
gen0cide,96.55172413793103,Human
webbcam,54.285714285714285,Human
dghubble,4.545454545454546,Human
dgw,5.0,Human
nadar,2.312138728323699,Human
depfu,0.0,Human
yutopp,73.33333333333333,Human
josemduarte,6.9306930693069315,Human
gmf520,95.34883720930233,Human
bluebill1049,71.42857142857143,Human
TORISOUP,20.0,Human
neuecc,0.0,Human
nicolobruno,0.0,Human
njwest,20.0,Human
romelperez,33.33333333333333,Human
amenzhinsky,100.0,Human
NekR,66.66666666666666,Human
shogo4405,66.66666666666666,Human
keyki,82.35294117647058,Human
ernscht,0.0,Human
mscuthbert,0.0,Human
Silverwolf90,16.216216216216218,Human
elprans,16.822429906542055,Human
Lodin,9.803921568627452,Human
dingelish,31.818181818181817,Human
OverloadUT,0.0,Human
BuZZy1337,0.0,Human
rtfpessoa,77.77777777777779,Human
pauljohanneskraft,29.78723404255319,Human
jelmer,23.076923076923077,Human
maximbaz,0.0,Human
mpolden,100.0,Human
fhunleth,43.103448275862064,Human
danieldooley,20.833333333333336,Human
kylegach,1.3333333333333335,Human
orenyodfat,57.14285714285714,Human
rchl,39.130434782608695,Human
rmarren1,37.5,Human
T4rk1n,0.0,Human
valentijnnieman,0.0,Human
anpleenko,100.0,Human
ChaseWiseman,16.27906976744186,Human
unfulvio,1.8867924528301887,Human
olofk,40.0,Human
ctalkington,50.0,Human
suminb,0.0,Human
andryuha49,100.0,Human
Fokko,11.11111111111111,Human
ferstl,80.43478260869566,Human
mudassir0909,13.333333333333334,Human
dbfannin,0.0,Human
ghackett,12.087912087912088,Human
gjunge,19.047619047619047,Human
xmorera,11.11111111111111,Human
oskarrough,15.686274509803921,Human
HarveyKandola,59.32203389830508,Human
krystiankaluzny,0.0,Human
bodewig,33.33333333333333,Human
srowen,60.0,Human
JesusFreke,75.0,Human
krzkaczor,53.57142857142857,Human
Afterster,0.0,Human
germanattanasio,26.666666666666668,Human
reidmorrison,50.0,Human
yowainwright,53.65853658536586,Human
refractalize,45.45454545454545,Human
asottile,46.794871794871796,Human
talyguryn,54.54545454545454,Human
zakird,30.0,Human
sheppard,0.0,Human
klzns,52.63157894736842,Human
boutell,53.84615384615385,Human
tomaka,31.914893617021278,Human
geoperez,70.0,Human
itsachen,5.263157894736842,Human
erdi,75.0,Human
brownjava,9.523809523809524,Human
andyjansson,0.0,Human
chris-smith,6.666666666666667,Human
rickywiens,0.0,Human
HotelCalifornia,0.0,Human
jasl,0.0,Human
danaugrs,100.0,Human
anwar6953,10.0,Human
schipiga,97.67441860465115,Human
ahmadiq,80.0,Human
LiamKarlMitchell,0.0,Human
arobase-che,0.0,Human
wooorm,0.0,Human
hartzis,0.0,Human
dozoisch,25.0,Human
arun251,5.263157894736842,Human
brian-nguyen,58.97435897435898,Human
kevingentile,80.7017543859649,Human
eddedd88,73.91304347826086,Human
smarterclayton,13.333333333333334,Human
dmage,60.0,Human
bparees,50.0,Human
jeevatkm,48.4375,Human
satazor,0.0,Human
aashish24,88.23529411764706,Human
MilesMcBain,55.00000000000001,Human
darrenldl,61.53846153846154,Human
vreuter,52.94117647058824,Human
surli,19.047619047619047,Human
benjamin-bader,37.03703703703704,Human
jkelvie,58.82352941176471,Human
tonsky,0.0,Human
gosuri,52.0,Human
Carl-Hugo,31.57894736842105,Human
josemarluedke,83.33333333333334,Human
flops,88.88888888888889,Human
rodjek,31.15942028985507,Human
clintonb,0.0,Human
rbuels,19.047619047619047,Human
cmdcolin,1.8633540372670807,Human
adamchel,31.57894736842105,Human
dburkhardt,88.88888888888889,Human
drzraf,0.0,Human
mellisio,38.46153846153847,Human
iNecas,26.277372262773724,Human
adamruzicka,45.04504504504504,Human
NHDaly,12.0,Human
bpodgursky,0.0,Human
jcornell123,6.666666666666667,Human
richardsamuels,82.35294117647058,Human
dpopp07,4.0,Human
nathandunn,21.428571428571427,Human
ffgalindo,7.352941176470589,Human
ndpete,23.076923076923077,Human
joelshawaddepar,12.5,Human
tjcelaya,3.7037037037037033,Human
dekobon,46.73913043478261,Human
vito,0.0,Human
vincentsarago,14.583333333333334,Human
Leko,16.666666666666664,Human
greenaddress,33.33333333333333,Human
romanz,20.930232558139537,Human
ericholscher,77.77777777777779,Human
ozanuykun,93.91891891891892,Human
jettify,76.5625,Human
ahhh,63.829787234042556,Human
JohnTitor,25.0,Human
DimaLiLongJi,46.98795180722892,Human
GlennMatthys,14.285714285714285,Human
Kukks,30.0,Human
rafihm,0.0,Human
michaelborchert,33.92857142857143,Human
weieigao,80.48780487804879,Human
linvi,100.0,Human
MichaelKetting,100.0,Human
filmil,0.0,Human
stephenmcd,25.0,Human
hcodes,100.0,Human
bendrucker,14.285714285714285,Human
johndatserakis,66.66666666666666,Human
DeniseWalter,0.0,Human
Maryom,40.243902439024396,Human
Mazyod,80.0,Human
sonota88,75.0,Human
loxp,66.66666666666666,Human
nblock,30.76923076923077,Human
nickhingston,40.0,Human
sanjid133,72.44897959183673,Human
vlad-km,5.0,Human
theotherphil,66.82242990654206,Human
Zegnat,0.0,Human
yanaga,100.0,Human
javierbrea,16.666666666666664,Human
piranna,33.33333333333333,Human
autotelik,61.53846153846154,Human
bidhan-a,0.0,Human
ubergesundheit,0.0,Human
lunemec,66.66666666666666,Human
lnemsick-simp,0.0,Human
arnoegw,40.0,Human
kporras07,31.428571428571427,Human
ethanwhite,33.33333333333333,Human
tbaliance,61.33333333333333,Human
mvantellingen,48.484848484848484,Human
kcooney,40.78947368421053,Human
maier,3.0,Human
morgant,0.0,Human
dblock,33.33333333333333,Human
sangleganesh,36.0,Human
plouc,40.0,Human
janvanrijn,0.0,Human
michaeldwan,56.52173913043478,Human
ktsn,5.555555555555555,Human
jeromegamez,2.127659574468085,Human
jmank88,2.5,Human
KeithWoods,47.794117647058826,Human
ferd,0.0,Human
TheGeorge,38.88888888888889,Human
namuyan,57.14285714285714,Human
close2,35.13513513513514,Human
mila,0.0,Human
theacodes,45.0,Human
dstufft,44.44444444444444,Human
JohnnyCrazy,33.33333333333333,Human
dlouzan,19.047619047619047,Human
juanpicado,0.0,Human
bufferoverflow,91.66666666666666,Human
dantleech,73.68421052631578,Human
kachayev,9.45945945945946,Human
matsuo,59.25925925925925,Human
harlow,2.857142857142857,Human
antonybudianto,67.16417910447761,Human
kt3k,0.0,Human
tejainece,100.0,Human
prytoegrian,0.0,Human
wouldsmina,12.5,Human
nao-pon,18.367346938775512,Human
nblumhardt,2.127659574468085,Human
fengmk2,0.0,Human
macdonst,0.0,Human
himrock922,89.47368421052632,Human
mshibuya,18.181818181818183,Human
jonaskello,28.57142857142857,Human
BeyondEvil,38.46153846153847,Human
FlorianWilhelm,8.16326530612245,Human
abravalheri,0.5988023952095809,Human
Bernardo-MG,100.0,Human
athas,46.39498432601881,Human
deanmarchiori,0.0,Human
adamhsparks,0.0,Human
taras,30.0,Human
WebReflection,5.88235294117647,Human
wasabeef,41.66666666666667,Human
sw-yx,0.0,Human
reaperhulk,51.76470588235295,Human
alex,88.50574712643679,Human
FelixGail,70.96774193548387,Human
olimpias,0.0,Human
ldemailly,16.49484536082474,Human
ahartikainen,0.0,Human
joeaudette,96.98630136986301,Human
euresti,0.0,Human
dsander,10.526315789473683,Human
komuw,0.0,Human
czystyl,87.5,Human
teo-tsirpanis,25.0,Human
herom,0.0,Human
sorawee,36.36363636363637,Human
mmatloka,30.303030303030305,Human
jiwen624,10.218978102189782,Human
rodrigograca31,50.0,Human
sstevenkang,50.0,Human
AnthonySteele,0.0,Human
slang25,0.0,Human
Gallaecio,53.57142857142857,Human
TrevorFarrelly,7.142857142857142,Human
guillermooo,42.30769230769231,Human
itajaja,63.63636363636363,Human
JacquiManzi,72.72727272727273,Human
drewejohnson,2.2304832713754648,Human
tyrannosaurus-becks,33.9622641509434,Human
gregturn,68.75,Human
miloyip,20.909090909090907,Human
nhumrich,20.0,Human
ggarnier,25.0,Human
WalternativE,0.0,Human
peyerluk,15.09433962264151,Human
reconbot,0.0,Human
BoboTiG,43.66197183098591,Human
