Bot,Humain
,28
,33
,16
,205
,16
,12
,48
,0
,37
,19
,31
,117
,27
,71
,74
,0
,0
,37
,19
,1
,19
,45
,55
,0
,6
,0
,1
,0
,5
,0
,0
,0
,149
,4
,8
,0
,0
,11
,4
,4
,0
,0
,0
,0
,4
,2
,52
,72
,13
,16
,2
,1
,5
,2
,0
,12
,8
,1
,6
,11
,10
,43
,12
,1
,68
,0
,3
,19
,13
,3
,0
,38
,0
,0
,22
,6
,81
,41
,28
,6
,17
,172
,1
,9
,0
,0
,11
,5
,14
,0
,0
,0
,6
,6
,2
,7
,2
,34
,24
,0
,50
,19
,7
,0
,0
,3
,2
,33
,20
,0
,45
,0
,1
,8
,0
,31
,6
,77
,0
,7
,179
,1
,35
,0
,9
,1
,0
,8
,12
,1
,0
,130
,18
,212
,33
,16
,71
,0
,253
,1
,3
,0
,91
,3
,10
,18
,16
,0
,20
,8
,1
,1
,0
,2
,0
,1
,14
,1
,0
,0
,34
,42
,9
,84
,4
,25
,19
,45
,2
,0
,0
,1
,6
,33
,12
,4
,0
,0
,2
,33
,6
,15
,2
,845
,0
,0
,4
,1
,0
,18
,12
,24
,0
,12
,0
,0
,0
,126
,4
,24
,39
,0
,26
,70
,3
,1
,13
,129
,6
,174
,0
,2
,2
,0
,0
,261
,13
,4
,0
,1
,0
,0
,16
,6
,214
,30
,29
,44
,46
,1
,35
,2
,55
,7
,0
,0
,0
,0
,16
,132
,0
,2
,50
,4
,31
,1
,7
,45
,1
,0
,3
,38
,1
,6
,10
,0
,0
,40
,5
,66
,165
,4
,12
,340
,4
,11
,1
,53
,5
,14
,29
,5
,53
,104
,30
,7
,54
,72
,1
,65
,165
,0
,38
,24
,42
,20
,8
,29
,21
,1
,0
,54
,15
,9
,15
,0
,35
,5
,0
,1
,0
,0
,4
,2
,52
,4
,40
,10
,4
,2
,1
,70
,1
,4
,1
,20
,0
,73
,0
,6
,9
,7
,91
,0
,3
,37
,1
,7
,0
,39
,78
,2
,31
,0
,16
,1
,173
,295
,2
,105
,0
,15
,0
,7
,34
,65
,0
,3
,5
,57
,10
,7
,21
,4
,0
,42
,0
,34
,12
,0
,0
,3
,23
,78
,5
,0
,7
,1
,36
,11
,71
,17
,0
,57
,13
,5
,1
,25
,48
,2
,33
,7
,2
,43
,10
,0
,21
,0
,8
,20
,11
,137
,57
,25
,30
,0
,34
,7
,5
,14
,11
,154
,4
,6
,75
,5
,0
,72
,1
,3
,0
,10
,84
,230
,5
,0
,35
,8
,13
,16
,6
,16
,56
,1
,303
,0
,1
,10
,39
,8
,119
,279
,2
,0
,2
,199
,1
,0
,5
,9
,413
,4474
,20
,12
,6
,152
,0
,27
,10
,17
,62
,8
,46
,37
,0
,4
,39
,170
,26
,28
,21
,136
,153
,103
,64
,1
,60
,275
,10
,0
,101
,52
,0
,19
,83
,4
,24
,129
,1
,11
,18
,39
,22
,29
,0
,119
,5
,16
,6
,3
,4
,4
,40
,240
,0
,29
,0
,6
,5
,5
,75
,6
,68
,101
,55
,0
,0
,0
,3
,1
,12
,0
,43
,13
,216
,16
,51
,64
,7
,9
,59
,0
,15
,0
,6
,7
,7
,92
,111
,15
,11
,3
,0
,16
,4
,1
,59
,7
,0
,0
,0
,3
,3
,10
,6
,14
,1
,22
,0
,168
,207
,4
,6
,208
,27
,80
,21
,0
,567
,71
,50
,28
,9
,17
,189
,16
,5
,3
,0
,1
,19
,9
,14
,0
,10
,0
,1
,7
,66
,8
,11
,0
,5
,2
,4
,27
,122
,0
,2
,1
,16
,10
,0
,23
,3
,0
,101
,6
,8
,96
,81
,31
,34
,4
,14
,2
,0
,227
,69
,6
,0
,70
,28
,10
,36
,92
,0
,148
,14
,6
,160
,0
,0
,39
,1
,22
,14
,230
,428
,0
,1
,0
,0
,67
,7
,11
,2
,7
,16
,4
,1
,36
,12
,0
,57
,7
,98
,21
,0
,105
,4
,3
,13
,1
,2
,32
,5
,2
,0
,38
,0
,32
,1
,98
,2
,40
,1
,4
,21
,11
,1
,3
,0
,8
,246
,2
,3
,0
,0
,0
,72
,2
,5
,21
,7
,57
,17
,23
,12
,0
,1
,80
,41
,5
,2
,27
,15
,0
,0
,2
,0
,0
,3
,141
,280
,3
,19
,2
,12
,28
,467
,95
,31
,2
,0
,3
,0
,0
,10
,0
,1
,37
,228
,193
,59
,463
,10
,10
,1
,40
,0
,12
,0
,93
,5
,0
,10
,22
,261
,3
,3
,1
,0
,12
,1
,17
,13
,7
,0
,0
,8
,23
,0
,6
,0
,28
,40
,17
,303
,56
,34
,27
,210
,72
,3
,61
,786
,16
,58
,0
,43
,0
,3
,1
,1
,0
,0
,8
,0
,5
,33
,57
,17
,47
,75
,10
,35
,72
,1
,17
,0
,3
,10
,0
,30
,1
,89
,20
,7
,16
,7
,0
,0
,1
,26
,0
,6
,1
,0
,74
,0
,0
,3
,1
,42
,38
,61
,2
,6
,23
,4
,27
,4
,0
,0
,20
,128
,1
,22
,1
,589
,64
,0
,5
,14
,0
,227
,1
,0
,397
,32
,3
,5
,0
,12
,3
,382
,23
,53
,15
,2
,0
,85
,135
,7
,31
,22
,279
,102
,1
,57
,3
,38
,12
,19
,12
,10
,50
,0
,9
,1
,31
,112
,36
,115
,18
,255
,3
,0
,22
,0
,17
,5
,0
,8
,9
,0
,9
,23
,67
,4
,32
,17
,30
,187
,44
,80
,45
,4
,11
,7
,0
,48
,15
,46
,41
,28
,0
,70
,0
,0
,7
,98
,1
,4
,1
,0
,0
,3
,7
,0
,0
,4
,0
,0
,0
,59
,0
,0
,0
,2
,185
,1
,3
,1
,1
,2
,19
,13
,0
,12
,1
,1
,1
,546
,3
,27
,4
,7
,0
,0
,10
,15
,0
,39
,0
,73
,0
,0
,39
,0
,8
,0
,2
,158
,39
,0
,0
,1
,10
,0
,2
,1
,1
,4
,0
,34
,71
,0
,0
,0
,0
,0
,0
,13
,0
,1
,0
,211
,2
,0
,9
,7
,1
,0
,9
,0
,0
,0
,2
,0
,3
,0
,16
,1
,35
,0
,0
,2
,1
,0
,0
,0
,0
,5
,2
,1
,0
,0
,1
,14
,0
,0
,0
,2
,0
,0
,0
,0
,2
,26
,5
,0
,0
,0
,99
,1
,3
,0
,28
,120
,21
,13
,4
,3
,57
,3
,15
,0
,0
,236
,0
,0
,11
,19
,2109
,2
,0
,31
,0
,9
,10
,20
,34
,1
,5
,2
,0
,2
,0
,7
,3
,0
,0
,2
,0
,1
,6
,0
,83
,12
,0
,6
,3
,75
,4
,5
,2
,2
,6
,17
,53
,4
,3
,0
,18
,27
,17
,30
,10
,11
,38
,0
,0
,10
,2
,74
,0
,10
,0
,26
,24
,17
,35
,39
,24
,12
,175
,1
,1
,0
,4
,8
,7
,4
,0
,1
,0
,11
,54
,46
,11
,13
,6
,1
,9
,1
,1
,4
,2
,0
,0
,0
,26
,10
,2
,1
,62
,9
,5
,9
,4
,2
,22
,25
,29
,35
,0
,0
,0
,7
,3
,1
,2
,13
,8
,0
,2
,52
,0
,2
,41
,0
,41
,3
,9
,0
,10
,86
,0
,25
,50
,0
,17
,36
,1
,35
,35
,14
,7
,0
,0
,55
,9
,0
,198
,0
,0
,6
,11
,23
,10
,0
,112
,10
,35
,4
,18
,17
,11
,22
,408
,101
,1
,152
,34
,1
,4
,67
,22
,10
,3
,0
,11
,3
,3
,10
,29
,2
,2
,41
,10
,0
,30
,19
,5
,103
,0
,21
,3
,0
,17
,7
,96
,7
,0
,2
,3
,187
,14
,6
,3
,25
,1
,0
,2
,0
,39
,0
,12
,5
,2
,190
,0
,18
,11
,4
,7
,4
,5
,0
,28
,0
,26
,28
,4
,0
,7
,1
,17
,3
,36
,2
,23
,0
,52
,1
,55
,17
,37
,0
,7
,9
,13
,2
,0
,0
,2
,0
,0
,47
,35
,2
,22
,8
,12
,31
,0
,0
,12
,226
,0
,5
,10
,4
,5
,68
,21
,89
,9
,68
,0
,3
,10
,39
,4
,1
,48
,5
,2
,5
,0
,22
,0
,1
,38
,2
,66
,1
,1
,0
,3
,0
,23
,1
,12
,0
,3
,1
,14
,10
,36
,18
,23
,0
,58
,0
,4
,2
,1
,1
,89
,16
,0
,7
,7
,59
,5
,13
,0
,4
,318
,14
,0
,0
,1
,10
,0
,0
,0
,0
,26
,25
,0
,0
,7
,0
,17
,1
,2
,0
,0
,0
,0
,0
,19
,0
,0
,1
,7
,3
,1
,0
,0
,0
,2
,2
,0
,0
,0
,7
,0
,0
,0
,16
,15
,52
,11
,0
,0
,2
,120
,0
,0
,107
,1
,0
,7
,0
,0
,161
,0
,0
,54
,0
,0
,20
,335
,18
,23
,32
,0
,7
,14
,0
,0
,2
,0
,0
,186
,22
,0
,25
,4
,0
,74
,7
,3
,213
,1
,25
,168
,15
,48
,6
,0
,9
,1
,3
,9
,63
,7
,17
,19
,3
,7
,0
,0
,2
,0
,2
,1
,13
,57
,11
,3
,0
,43
,94
,0
,2
,50
,33
,2
,3
,25
,12
,0
,94
,66
,35
,14
,15
,11
,2
,0
,100
,11
,0
,124
,27
,41
,1
,0
,29
,1
,97
,0
,0
,25
,4
,83
,0
,2
,0
,5
,0
,78
,32
,293
,68
,3
,64
,8
,20
,38
,67
,0
,0
,207
,8
,1
,47
,10
,131
,35
,20
,1
,54
,8
,0
,0
,5
,17
,0
,36
,11
,1
,131
,0
,0
,9
,0
,27
,327
,5
,13
,0
,0
,2
,22
,2
,1
,1
,36
,75
,554
,50
,202
,0
,393
,1
,37
,18
,0
,3
,0
,31
,10
,5
,1225
,8
,8
,3
,173
,7
,71
,6
,0
,1
,85
,0
,5
,44
,8
,10
,154
,4
,50
,6
,0
,12
,1
,7
,0
,33
,9
,48
,0
,30
,0
,6
,190
,3
,7
,6
,5
,0
,0
,61
,18
,57
,553
,0
,1
,5
,1
,0
,100
,13
,65
,25
,11
,8
,9
,0
,4
,4
,10
,20
,4
,5
,22
,8
,0
,13
,1
,1
,5
,3
,6
,128
,7
,40
,21
,0
,5
,2
,41
,9
,0
,45
,1
,34
,7
,1
,45
,6
,10
,158
,0
,0
,9
,1
,31
,2
,29
,18
,144
,19
,11
,185
,0
,34
,0
,362
,2
,2
,8
,2
,0
,20
,107
,2
,16
,1
,34
,1
,63
,3
,4
,0
,31
,4
,1
,15
,3
,0
,3
,1
,18
,390
,546
,1263
,83
,18
,31
,21
,2
,2
,0
,25
,24
,22
,1
,150
,5
,6
,0
,20
,22
,67
,8
,536
,0
,0
,2
,9
,0
,5
,4
,13
,6
,3
,89
,32
,39
,36
,1
,52
,0
,0
,17
,0
,0
,5
,4
,16
,1
,0
,35
,4
,27
,1
