Bot,Humain
0.0,12.222222222222221
0.0,16.666666666666664
0.0,0.0
3.5294117647058822,0.0
0.0,0.0
0.0,0.6711409395973155
0.0,0.0
0.0,0.0
0.0,19.047619047619047
0.0,0.0
0.0,4.166666666666666
0.0,0.0
0.0,0.0
0.0,0.0
0.0,14.285714285714285
0.0,0.0
0.0,42.42424242424242
0.0,0.0
0.0,75.0
0.0,7.142857142857142
0.0,0.0
0.0,0.0
0.0,0.0
0.0,12.121212121212121
0.0,50.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,5.555555555555555
0.9900990099009901,0.0
0.0,0.0
0.0,100.0
0.0,10.614525139664805
0.0,0.0
0.0,0.0
0.0,15.384615384615385
0.0,4.3478260869565215
0.0,0.0
0.0,0.0
0.0,31.03448275862069
0.0,0.0
0.0,7.6923076923076925
0.0,0.0
0.0,0.0
0.0,22.65625
0.0,0.0
0.0,20.0
0.0,9.090909090909092
0.0,44.44444444444444
0.0,58.536585365853654
50.0,25.757575757575758
0.0,0.0
0.0,9.090909090909092
0.0,16.666666666666664
0.0,5.434782608695652
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,100.0
0.0,0.0
0.0,0.0
0.0,31.147540983606557
0.0,0.0
0.0,0.0
0.0,0.0
100.0,0.0
0.0,0.0
0.0,0.0
0.0,10.0
0.0,26.25
0.0,25.0
0.0,0.0
0.0,12.5
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
25.0,33.33333333333333
,33.33333333333333
,0.0
,0.0
,7.6923076923076925
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,33.33333333333333
,20.833333333333336
,0.0
,0.0
,0.0
,3.942652329749104
,0.0
,100.0
,81.81818181818183
,9375
,0.0
,0.0
,0.0
,0.0
,4.3478260869565215
,0.0
,4.25531914893617
,64.28571428571429
,0.0
,0.0
,40.0
,0.0
,8.0
,0.0
,0.0
,25.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,33.33333333333333
,33.33333333333333
,0.0
,21.568627450980394
,36.36363636363637
,5.555555555555555
,0.0
,0.0
,100.0
,0.0
,0.0
,0.0
,0.0
,47.31182795698925
,20.0
,0.0
,4.918032786885246
,0.0
,0.0
,0.0
,20.0
,50.0
,10.0
,100.0
,0.0
,100.0
,29.230769230769234
,0.0
,0.0
,44.44444444444444
,0.0
,0.0
,11.11111111111111
,0.0
,0.0
,0.0
,0.0
,1.8181818181818181
,55.55555555555556
,7.894736842105263
,0.0
,20.0
,7.6923076923076925
,1.5151515151515151
,35.44303797468354
,0.0
,12.087912087912088
,2.631578947368421
,0.0
,0.0
,0.6134969325153374
,20.0
,12.244897959183673
,0.0
,0.0
,0.0
,0.0
,2.631578947368421
,63.63636363636363
,0.0
,0.0
,37.704918032786885
,0.0
,50.0
,100.0
,0.0
,90.9090909090909
,9.523809523809524
,50.90909090909091
,0.0
,0.0
,3.4482758620689653
,0.0
,20.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,16.666666666666664
,0.0
,22.22222222222222
,0.0
,0.0
,3125
,3.3333333333333335
,0.0
,0.0
,0.0
,0.0
,48.78048780487805
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,9.465020576131687
,0.0
,9.523809523809524
,5.263157894736842
,0.0
,0.0
,0.0
,0.0
,60.0
,0.0
,0.0
,0.0
,0.0
,0.0
,16.083916083916083
,0.0
,11.11111111111111
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,13.157894736842104
,0.0
,0.0
,12.0
,0.0
,0.0
,0.0
,0.0
,66.66666666666666
,0.0
,0.0
,0.0
,0.0
,3.937007874015748
,0.0
,0.0
,0.0
,0.0
,0.0
,75.0
,0.0
,6.896551724137931
,0.0
,100.0
,0.0
,0.0
,4.3478260869565215
,0.7194244604316548
,0.0
,0.0
,0.0
,28.09917355371901
,36.58536585365854
,0.0
,8.074534161490684
,0.0
,33.793103448275865
,0.0
,0.0
,0.0
,0.0
,0.0
,8.0
,0.0
,0.0
,0.0
,0.0
,23.076923076923077
,0.0
,0.0
,25.0
,4.545454545454546
,10.344827586206897
,3.7735849056603774
,8.823529411764707
,0.0
,0.0
,1.9230769230769231
,0.0
,6.0606060606060606
,0.0
,23.52941176470588
,0.0
,0.0
,5.128205128205128
,0.0
,0.0
,21.73913043478261
,0.0
,0.0
,0.0
,0.0
,41.46341463414634
,3.3333333333333335
,0.0
,11.11111111111111
,0.0
,0.0
,0.0
,0.0
,11.11111111111111
,14.285714285714285
,0.0
,4.918032786885246
,0.0
,46.15384615384615
,25.0
,2.666666666666667
,65.0
,10.0
,13.846153846153847
,33.33333333333333
,0.0
,61.53846153846154
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,8.333333333333332
,6.25
,0.0
,0.0
,0.0
,0.0
,15.151515151515152
,0.0
,0.0
,18.181818181818183
,0.0
,0.0
,0.0
,0.0
,16.666666666666664
,0.0
,0.0
,4.545454545454546
,0.0
,0.0
,0.0
,0.0
,0.0
,80.0
,0.0
,16.129032258064516
,0.0
,0.0
,4.081632653061225
,0.0
,0.0
,0.0
,17.647058823529413
,0.0
,0.0
,0.0
,36.84210526315789
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,33.33333333333333
,22.58064516129032
,4.761904761904762
,0.0
,11.11111111111111
,0.0
,30.0
,66.66666666666666
,0.0
,0.0
,0.0
,25.0
,10.0
,0.0
,0.0
,40.116279069767444
,10.0
,3.0303030303030303
,0.0
,0.0
,0.0
,22.22222222222222
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,16.666666666666664
,0.0
,0.0
,0.0
,0.0
,12.82051282051282
,14.285714285714285
,9.615384615384617
,0.0
,25.0
,0.0
,0.0
,39.56043956043956
,27.27272727272727
,0.0
,0.0
,0.0
,0.0
,16.666666666666664
,7.6923076923076925
,0.0
,0.0
,0.0
,4.166666666666666
,0.0
,0.0
,6.25
,85.18518518518519
,0.0
,38.63636363636363
,0.0
,4.545454545454546
,5.263157894736842
,37.5
,14.285714285714285
,0.0
,19.047619047619047
,0.0
,30.0
,0.0
,10.204081632653061
,0.0
,0.0
,0.0
,0.0
,0.0
,1.36986301369863
,0.0
,0.0
,0.0
,9.67741935483871
,100.0
,0.0
,0.0
,22.22222222222222
,21.82741116751269
,12.5
,20.689655172413794
,29.166666666666668
,0.0
,0.0
,0.0
,48.214285714285715
,0.0
,6.666666666666667
,0.0
,0.0
,5.063291139240507
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,8.333333333333332
,0.0
,0.0
,41.02564102564102
,5.128205128205128
,0.0
,33.33333333333333
,0.0
,0.0
,0.0
,16.666666666666664
,12.5
,0.0
,0.0
,10.0
,0.0
,0.0
,0.0
,0.0
,13.793103448275861
,33.33333333333333
,32.432432432432435
,0.0
,0.0
,40.55555555555556
,0.0
,0.0
,0.0
,28.57142857142857
,33.33333333333333
,0.0
,0.0
,0.0
,0.0
,18.64406779661017
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,19.51219512195122
,14.634146341463413
,0.0
,0.0
,0.0
,0.0
,0.0
,33.33333333333333
,0.0
,0.0
,0.0
,40.54054054054054
,8.571428571428571
,5.263157894736842
,11.870503597122301
,0.0
,0.0
,0.0
,0.0
,11.76470588235294
,0.0
,100.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,52.38095238095239
,0.0
,0.0
,0.0
,11.11111111111111
,0.0
,0.0
,2.0408163265306123
,0.0
,0.0
,2.5210084033613445
,31.320224719101127
,0.0
,0.0
,0.0
,0.0
,0.0
,75.0
,14.285714285714285
,0.0
,0.0
,0.0
,0.0
,28.57142857142857
,33.33333333333333
,0.0
,0.6451612903225806
,0.0
,10.0
,33.33333333333333
,0.0
,71.42857142857143
,5.263157894736842
,0.0
,0.0
,70.0
,4.705882352941177
,0.0
,14.285714285714285
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.3157894736842104
,12.5
,0.0
,0.0
,0.0
,0.0
,18.666666666666668
,0.0
,0.0
,0.0
,0.0
,0.0
,10.941475826972011
,0.0
,0.0
,0.0
,0.0
,100.0
,0.0
,0.0
,5.128205128205128
,16.666666666666664
,0.0
,40.0
,20.454545454545457
,0.0
,29.411764705882355
,0.0
,0.0
,0.0
,5.555555555555555
,28.57142857142857
,2.7777777777777777
,0.0
,0.0
,6.25
,0.0
,20.588235294117645
,0.0
,15.0
,0.0
,0.0
,0.0
,0.0
,0.0
,54.54545454545454
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,33.33333333333333
,0.0
,4.545454545454546
,0.0
,0.0
,12.76595744680851
,0.0
,0.0
,0.0
,26.666666666666668
,50.0
,100.0
,0.0
,35.13513513513514
,25.0
,0.0
,0.0
,50.0
,0.0
,28.57142857142857
,19.565217391304348
,0.0
,27.083333333333332
,0.0
,0.0
,2.631578947368421
,0.0
,92.3076923076923
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.4388489208633095
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,64.47876447876449
,0.0
,0.0
,0.0
,0.0
,12.5
,4.713804713804714
,0.0
,4.10958904109589
,0.0
,17.307692307692307
,17.647058823529413
,0.0
,0.0
,0.0
,0.0
,0.0
,14.285714285714285
,0.0
,4.761904761904762
,14.285714285714285
,0.0
,0.0
,0.0
,2.4390243902439024
,33.33333333333333
,0.0
,0.0
,0.0
,0.0
,0.0
,3.7037037037037033
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,20.0
,12.5
,0.0
,50.0
,24.03718459495352
,25.0
,0.0
,14.285714285714285
,2.25
,0.0
,40.0
,0.0
,0.0
,0.0
,33.33333333333333
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,2.564102564102564
,0.0
,0.0
,20.0
,0.0
,0.0
,50.0
,0.0
,2.127659574468085
,90.9090909090909
,16.666666666666664
,0.0
,31.25
,0.0
,0.0
,0.0
,5.194805194805195
,3.1746031746031744
,50.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,40.816326530612244
,0.0
,0.0
,13.043478260869565
,11.11111111111111
,11.538461538461538
,48.78048780487805
,0.0
,0.0
,66.66666666666666
,16.666666666666664
,0.0
,0.0
,28.000000000000004
,16.666666666666664
,14.917127071823206
,0.0
,0.0
,0.0
,13.559322033898304
,0.0
,0.0
,0.0
,0.0
,7.575757575757576
,0.0
,0.0
,0.0
,20.920502092050206
,50.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,15.384615384615385
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,40.0
,0.0
,0.0
,0.0
,0.0
,0.0
,7.6923076923076925
,0.0
,18.181818181818183
,0.0
,0.0
,25.0
,0.0
,0.0
,0.0
,0.0
,55.55555555555556
,8.333333333333332
,2.2222222222222223
,0.0
,0.0
,0.0
,100.0
,0.0
,45.45454545454545
,0.0
,0.0
,0.0
,0.0
,66.66666666666666
,0.0
,0.0
,0.0
,0.0
,50.0
,7.142857142857142
,15.789473684210526
,20.0
,0.0
,0.0
,0.0
,0.0
,7.894736842105263
,42.857142857142854
,0.0
,0.0
,1.8691588785046727
,7.6923076923076925
,7.894736842105263
,25.0
