Bot,Humain
,36.0
,33.0
,29.0
,33.0
,61.5
,25.0
,41.0
,31.0
,27.0
,26.0
,33.0
,33.0
,25.0
,28.0
,65.5
,32.0
,31.0
,20.0
,27.0
,27.0
,27.0
,34.0
,20.0
,19.0
,37.0
,32.0
,38.0
,28.0
,28.0
,34.0
,49.0
,31.0
,34.5
,30.0
,37.0
,33.0
,13.0
,32.0
,36.0
,29.0
,95.0
,35.0
,37.0
,27.5
,30.0
,26.0
,56.5
,34.5
,32.0
,44.0
,31.0
,29.5
,33.0
,39.0
,27.0
,36.0
,100.0
,27.5
,24.0
,51.5
,37.5
,41.0
,100.0
,30.0
,54.5
,25.0
,100.0
,23.0
,34.0
,33.0
,32.0
,29.0
,27.0
,31.0
,34.0
,10.0
,40.0
,40.0
,36.0
,41.0
,29.0
,33.0
,11.0
,32.0
,30.5
,34.0
,34.0
,35.0
,19.0
,25.0
,24.5
,38.0
,33.0
,35.0
,39.0
,11.0
,30.0
,36.0
,23.0
,27.0
,56.5
,59.0
,25.0
,33.0
,29.0
,36.0
,16.0
,21.5
,37.5
,24.0
,31.0
,28.5
,35.0
,45.0
,35.0
,59.5
,66.0
,18.0
,42.0
,31.0
,35.0
,49.0
,37.5
,23.0
,24.0
,18.0
,33.0
,32.0
,27.0
,25.0
,30.0
,33.0
,37.0
,29.0
,32.0
,36.0
,26.0
,66.0
,34.0
,30.0
,25.5
,27.5
,63.5
,48.0
,26.0
,36.0
,31.0
,27.0
,32.0
,72.0
,31.0
,16.0
,35.0
,33.0
,40.0
,52.0
,33.0
,38.0
,18.0
,26.5
,64.0
,22.0
,31.0
,34.0
,44.0
,28.0
,31.0
,34.0
,29.0
,23.0
,25.0
,29.0
,62.0
,29.0
,43.0
,20.0
,36.0
,27.0
,46.0
,30.0
,26.0
,33.0
,28.0
,21.0
,34.0
,29.0
,36.0
,100.0
,31.0
,28.0
,32.0
,26.0
,42.0
,23.0
,44.0
,26.0
,26.5
,100.0
,33.0
,14.0
,26.0
,28.0
,31.0
,24.0
,32.0
,29.0
,48.0
,27.0
,28.0
,26.0
,32.0
,35.0
,28.0
,32.0
,26.0
,29.0
,36.0
,31.0
,32.0
,32.0
,28.0
,27.0
,31.0
,26.0
,29.0
,31.0
,23.0
,12.0
,35.0
,28.0
,21.0
,31.0
,25.0
