Bot,Humain
,0
,0
,3
,2
,34
,20
,0
,45
,0
,1
,8
,0
,31
,6
,77
,0
,7
,179
,1
,35
,0
,9
,1
,0
,8
,12
,1
,0
,130
,18
,212
,33
,16
,71
,0
,254
,1
,3
,0
,93
,3
,10
,18
,16
,0
,20
,8
,1
,1
,0
,2
,0
,1
,14
,1
,0
,0
,34
,42
,9
,84
,4
,25
,19
,45
,2
,0
,0
,1
,6
,33
,12
,4
,0
,0
,2
,33
,6
,15
,2
,845
,0
,0
,4
,1
,0
,18
,12
,24
,0
,12
,0
,0
,0
,126
,4
,24
,39
,0
,26
,70
,3
,1
,13
,129
,6
,174
,0
,2
,2
,0
,0
,261
,13
,4
,0
,1
,0
,0
,16
,6
,214
,30
,29
,44
,46
,1
,35
,2
,55
,7
,0
,0
,0
,0
,16
,132
,0
,2
,50
,4
,31
,1
,7
,45
,1
,0
,3
,38
,1
,6
,10
,0
,0
,40
,5
,66
,165
,4
,12
,340
,4
,11
,1
,54
,5
,14
,29
,5
,53
,104
,30
,7
,54
,72
,1
,65
,165
,0
,38
,24
,42
,20
,8
,29
,21
,1
,0
,54
,15
,9
,15
,0
,35
,5
,0
,1
,0
,0
,4
,2
,52
,4
,40
,10
,4
,2
,1
,70
,1
,4
,1
,20
,0
,73
,0
,6
,9
,7
,91
,0
,3
,37
,1
,7
,0
,39
,78
,2
,31
,0
,16
,1
,173
,298
,2
,105
,0
,15
,0
,7
,34
,65
,0
,3
,5
,73
,10
,7
,21
,4
,0
,42
,0
,34
,12
,0
,0
,3
,23
,78
,5
,0
,7
,1
,36
,11
,71
,17
,0
,58
,13
,5
,1
,25
,48
,2
,33
,7
,2
,43
,10
,0
,20
,0
,8
,20
,11
,138
,57
,25
,30
,0
,34
,7
,5
,14
,11
,154
,4
,6
,75
,5
,0
,72
,1
,3
,0
,10
,84
,230
,5
,0
,35
,8
,13
,16
,6
,16
,56
,1
,303
,0
,1
,10
,39
,8
,120
,278
,2
,0
,2
,201
,1
,0
,5
,9
,414
,4508
,20
,12
,6
,152
,0
,27
,10
,17
,62
,8
,46
,37
,0
,4
,39
,169
,26
,28
,21
,139
,153
,102
,64
,1
,60
,275
,10
,0
,101
,52
,0
,19
,83
,4
,24
,129
,1
,11
,19
,39
,22
,29
,0
,119
,5
,16
,6
,3
,4
,4
,40
,240
,0
,29
,0
,6
,5
,5
,76
,6
,70
,102
,55
,0
,0
,0
,3
,1
,12
,0
,43
,13
,218
,17
,51
,66
,7
,9
,59
,0
,17
,0
,6
,7
,7
,92
,111
,15
,11
,3
,0
,16
,4
,1
,59
,7
,0
,0
,0
,3
,3
,10
,6
,13
,1
,22
,0
,168
,207
,4
,6
,207
,27
,80
,21
,0
,567
,71
,50
,28
,9
,17
,189
,16
,5
,3
,0
,1
,19
,9
,14
,0
,10
,0
,1
,7
,67
,8
,11
,0
,5
,2
,4
,27
,122
,0
,2
,1
,16
,10
,0
,23
,3
,0
,102
,6
,8
,99
,81
,31
,34
,4
,14
,2
,0
,227
,69
,6
,0
,70
,28
,10
,36
,92
,0
,148
,14
,6
,162
,0
,1
,39
,1
,22
,14
,232
,429
,0
,1
,0
,0
,67
,7
,11
,2
,7
,16
,4
,1
,37
,12
,0
,57
,7
,98
,21
,0
,105
,4
,3
,13
,1
,2
,32
,5
,2
,0
,38
,0
,32
,1
,98
,2
,40
,1
,4
,21
,11
,1
,3
,0
,8
,246
,2
,3
,0
,0
,0
,72
,2
,5
,21
,7
,57
,17
,23
,12
,0
,1
,80
,41
,5
,2
,27
,15
,0
,0
,2
,0
,0
,3
,141
,283
,3
,19
,2
,12
,28
,469
,95
,31
,2
,0
,3
,0
,0
,10
,0
,1
,37
,228
,193
,55
,463
,10
,10
,1
,40
,0
,12
,0
,93
,5
,0
,10
,22
,262
,3
,3
,1
,0
,12
,1
,17
,13
,7
,0
,0
,8
,23
,0
,6
,0
,28
,40
,17
,304
,56
,37
,27
,210
,72
,3
,61
,787
,16
,58
,0
,44
,0
,3
,1
,1
,0
,0
,8
,0
,5
,33
,57
,17
,47
,75
,10
,35
,73
,1
,17
,0
,3
,10
,0
,30
,1
,91
,20
,7
,16
,7
,0
,0
,1
,26
,0
,6
,1
,0
,74
,0
,0
,3
,1
,42
,38
,61
,2
,6
,23
,4
,27
,4
,0
,0
,20
,128
,1
,22
,1
,590
,64
,0
,5
,14
,0
,227
,1
,0
,398
,32
,3
,5
,0
,12
,3
,383
,23
,53
,15
,2
,0
,85
,135
,7
,31
,22
,286
,102
,1
,57
,3
,38
,12
,19
,13
,10
,50
,0
,9
,1
,31
,112
,36
,115
,18
,255
,3
,0
,22
,0
,17
,5
,0
,8
,9
,0
,9
,23
,67
,4
,32
,17
,30
,191
,44
,80
,45
,4
,11
,7
,48
,15
,46
,41
,28
,0
,70
,0
,0
,7
,98
,1
,4
,1
,0
,0
,3
,7
,0
,0
,4
,0
,0
,0
,59
,0
,0
,0
,2
,185
,1
,3
,1
,1
,2
,19
,13
,0
,12
,1
,1
,1
,546
,4
,27
,4
,7
,0
,0
,10
,15
,0
,39
,0
,73
,0
,0
,39
,0
,8
,0
,2
,159
,39
,0
,0
,2
,10
,0
,2
,1
,1
,4
,0
,34
,73
,0
,0
,0
,0
,0
,13
,0
,1
,0
,211
,2
,0
,8
,7
,1
,0
,9
,0
,0
,0
,2
,0
,3
,0
,16
,1
,35
,0
,0
,2
,1
,0
,0
,5
,2
,1
,0
,0
,1
,14
,0
,0
,2
,0
,0
,0
,2
,26
,6
,0
,0
,99
,1
,3
,0
,28
,122
,21
,13
,4
,3
,57
,3
,15
,0
,0
,237
,0
,0
,11
,19
,2115
,2
,0
,32
,0
,9
,10
,20
,34
,1
,5
,2
,0
,2
,0
,7
,3
,0
,0
,2
,0
,1
,6
,0
,83
,12
,0
,6
,3
,79
,4
,5
,2
,2
,6
,17
,53
,4
,3
,0
,18
,30
,17
,30
,10
,11
,38
,0
,0
,10
,2
,74
,0
,12
,1
,7
,11
,9
,11
,0
,0
,23
,12
,89
,21
,9
,133
,28
,135
,8
,5
,12
,7
,1
,3
,74
,4
,16
,3
,184
,73
,17
,1
,169
,0
,20
,1
,15
,13
,24
,1
,7
,14
,0
,13
,0
,31
,3
,5
,2
,33
,6
,9
,1
,28
,72
,0
,0
,211
,0
,0
,0
,6
,0
,0
,35
,5
,3
,25
,168
,0
,1
,546
,2
,159
,230
,29
,1
,7
,271
,8
,3
,14
,6
,12
,15
,1
,0
,89
,0
,194
,0
,14
,1
,10
,0
,17
,9
,48
,0
,22
,158
,2
,0
,18
,2
,1
,12
,65
,0
,10
,0
,1
,2
,8
,4
,116
,9
,16
,3
,4
,0
,28
,47
,1
,105
,1
,1
,32
,10
,1
,12
,7
,6
,25
,3
,9
,17
,42
,119
,104
,20
,10
,13
,7
,0
,38
,6
,3
,80
,12
,0
,7
,58
,19
,4
,2
,1
,13
,38
,20
,55
,13
,6
,0
,0
,1
,70
,1
,0
,272
,22
,12
,1
,5
,72
,32
,8
,0
,14
,68
,0
,0
,95
,16
,0
,0
,25
,0
,20
,0
,1
,0
,8
,2
,23
,2
,30
,10
,14
,53
,8
,309
,24
,78
,76
,0
,6
,42
,30
,6
,97
,20
,67
,51
,0
,90
,9
,12
,2
,0
,105
,58
,10
,86
,0
,0
,10
,173
,32
,95
,0
,165
,81
,2
,314
,150
,11
,0
,0
,0
,13
,0
,35
,5
,0
,0
,4
,0
,0
,0
,1
,90
,24
,1
,25
,7
,28
,13
,3
,40
,2
,2
,27
,28
,0
,4
,244
,36
,28
,5
,11
,0
,0
,82
,28
,0
,7
,0
,160
,4
,60
,2
,6
,80
,8
,10
,3
,107
,6
,6
,153
,0
,3
,46
,23
,0
,1
,0
,1
,17
,4
,2
,0
,23
,13
,6
,7
,11
,13
,0
,13
,0
,3
,0
,0
,174
,6
,0
,1
,33
,4
,34
,30
,23
,0
,16
,88
,0
,1
,2
,11
,2
,41
,0
,2
,0
,8
,1
,7
,0
,5
,6
,8
,19
,73
,32
,6
,45
,0
,17
,7
,43
,12
,83
,44
,41
,22
,23
,2
,0
,13
,46
,3
,9
,84
,14
,2
,21
,2
,33
,2
,22
,1
,8
,2
,41
,12
,0
,0
,26
,0
,0
,65
,13
,2
,71
,4
,0
,7
,42
,0
,20
,1
,4
,6
,0
,1
,111
,284
,14
,0
,13
,21
,29
,0
,0
,5
,10
,12
,4
,4
,0
,353
,2
,38
,0
,29
,25
,61
,8
,1
,1
,2
,3
,0
,26
,8
,36
,87
,0
,13
,7
,275
,0
,45
,0
,2
,116
,3
,3
,2
,87
,2
,1
,74
,1
,5
,0
,0
,0
,9
,7
,2
,0
,18
,593
,27
,9
,6
,41
,5
,21
,43
,0
,42
,0
,18
,2
,1
,525
,4
,3
,40
,4
,30
,0
,2
,75
,4
,0
,1
,2
,9
,22
,48
,16
,16
,27
,0
,62
,148
,48
,153
,7
,5
,0
,60
,0
,0
,209
,1
,57
,28
,0
,132
,1
,1
,27
,1
,0
,0
,22
,1
,12
,1
,1
,16
,36
,138
,27
,75
,72
,4
,0
,10
,18
,0
,5
,11
,1
,4
,7
,35
,7
,99
,5
,53
,1
,0
,1
,19
,33
,10
,0
,115
,0
,5
,115
,3
,13
,115
,0
,3
,1
,0
,11
,242
,6
,0
,0
,0
,28
,212
,24
,74
,6
,5
,6
,6
,32
,54
,2
,44
,376
,3
,2
,0
,18
,0
,0
,0
,23
,1
,25
,24
,44
,21
,0
,27
,14
,0
,1
,3
,4
,6
,4
,9
,5
,1
,2
,17
,22
,42
,282
,1
,1
,27
,34
,9
,28
,15
,5
,2
,1
,2
,5
,0
,22
,18
,57
,7
,2
,0
,0
,0
,1
,0
,0
,1
,156
,12
,91
,491
,19
,1
,8
,9
,43
,0
,1
,98
,50
,0
,0
,28
,2
,114
,42
,28
,1
,6
,0
,23
,0
,40
,18
,0
,43
,5
,40
,7
,122
,40
,11
,34
,40
,112
,12
,1
,36
,20
,0
,0
,0
,21
,466
,3
,113
,3
,13
,68
,9
,1
,76
,10
,18
,48
,4
,16
,8
,2
,7
,19
,44
,2
,17
,27
,0
,23
,133
,6
,13
,0
,31
,0
,7
,0
,6
,26
,0
,9
,18
,106
,7
,0
,64
,2
,24
,0
,2
,3
,0
,24
,0
,4
,32
,0
,0
,0
,0
,42
,0
,16
,1
,24
,29
,1
,11
,1
,0
,27
,7
,0
,297
,0
,20
,6
,23
,22
,1
,12
,35
,4
,17
,0
,4
,16
,245
,137
,0
,5
,0
,2
,9
,25
,1
,17
,62
,50
,11
,8
,0
,34
,0
,1
,30
,9
,7
,0
,45
,152
,0
,37
,25
,23
,58
,25
,127
,42
,6
,0
,28
,3
,50
,12
,19
,41
,1
,44
,10
,3
,0
,0
,0
,6
,20
,0
,44
,2
,0
,0
,268
,25
,6
,15
,38
,110
,2
,11
,8
,92
,38
,1
,2
,4
,168
,10
,43
,0
,11
,6
,1
,14
,0
,34
,0
,28
,6
,0
,0
,17
,0
,186
,44
,0
,2
,3
,8
,16
,5
,136
,0
,5
,19
,0
,34
,42
,14
,1
,0
,5
,29
,212
,6
,2
,0
,120
,11
,0
,0
,73
,0
,0
,15
,23
,56
,165
,4
,0
,24
,42
,68
,1
,14
,13
,5
,283
,633
,8
,0
,9
,2
,18
,10
,6
,4
,6
,28
,0
,0
,0
,1
,3
,16
,0
,0
,5
,2
,2
,61
,1
,25
,8
,0
,13
,6
,13
,79
,38
,83
,961
,10
,1
,37
,3
,5
,8
,36
,24
,15
,33
,12
,0
,0
,0
,4
,0
,54
,0
,18
,2
,6
,1
,0
,180
,1
,41
,4
,1
,90
,17
,28
,7
,83
,173
,1
,0
,56
,15
,0
,7
,39
,0
,3
,167
,20
,3
,59
,12
,34
,0
,0
,8
,1
,5
,6
,0
,28
,30
,0
,66
,0
,16
,0
,0
,33
,22
,50
,2
,0
,7
,130
,91
,0
,0
,11
,95
,1
,53
,1
,2
,181
,102
,1
,63
,21
,2
,13
,27
,3
,0
,1
,17
,0
,8
,4
,0
,1
,1375
,11
,10
,13
,0
,29
,2
,1
,0
,1
,2
,148
,6
,44
,33
,4
,114
,27
,4
,65
,10
,0
,0
,1
,156
,40
,1
,8
,126
,238
,24
,12
,4
,99
,15
,8
,2
,50
,25
,21
,0
,1
,0
,19
,0
,3
,0
,8
,18
,27
,6
,58
,334
,58
,41
,5
,87
,5
,4
,0
,3
,25
,9
,0
,3
,2
,23
,24
,15
,2
,19
,7
,0
,0
,33
,0
,209
,46
,7
,88
,4
,16
,2
,36
,1
,0
,0
,76
,36
,461
,0
,2
,0
,2
,1
,76
,47
,263
,20
,4
,0
,91
,53
,0
,205
,167
,124
,23
,4
,11
,17
,21
,18
,65
,8
,60
,24
,140
,0
,36
,0
,4
,2
,7
,51
,0
,0
,52
,0
,1
,25
,71
,6
,6
,13
,0
,5
,67
,2
,55
,31
,36
,15
,9
,0
,9
,14
,2
,9
,9
,0
,0
,0
,0
,40
,1
,119
,15
,253
,16
,33
,13
,25
,47
,38
,9
,37
,34
,14
,9
,8
,14
,0
,543
,40
,58
,49
,3
,1
,0
,42
,61
,25
,8
,36
,42
,18
,0
,41
,210
,2
,0
,44
,91
,0
,254
,48
,5
,1
,2
,10
,53
,47
,2
,24
,0
