Compte,lev,Type
tomwilkie,2.0,Human
sushanthakumar,23.0,Human
nirinchev,100.0,Human
rmeissner,100.0,Human
Georgi87,100.0,Human
haraldk,100.0,Human
MrSerth,100.0,Human
MihaiTabara,100.0,Human
mrhead,11.0,Human
barnabasJ,26.0,Human
qvantor,100.0,Human
gksinghjsr,24.0,Human
nbesimi,18.0,Human
anistor,30.0,Human
amckague,19.5,Human
AlekseyMartynov,100.0,Human
prolic,100.0,Human
bwoebi,0.0,Human
kelunik,100.0,Human
troch,100.0,Human
stefanpenner,100.0,Human
sjperkins,100.0,Human
PizzaBrandon,100.0,Human
SKalt,100.0,Human
davetcc,100.0,Human
sarahvc,100.0,Human
roxana-muresan,20.0,Human
scottgigante,100.0,Human
rdeits,100.0,Human
pfitzseb,19.0,Human
travigd,100.0,Human
dmethvin-gov,8.0,Human
annekainicUSDS,18.0,Human
dhmlau,17.0,Human
jbsmith7741,13.0,Human
basst314,24.0,Human
pvanlaar,50.0,Human
timpalpant,100.0,Human
vadimtsushko,37.0,Human
vorce,52.0,Human
aviau,100.0,Human
stapelberg,14.0,Human
nicoddemus,38.0,Human
RonnyPfannschmidt,26.0,Human
clarsonneur,27.0,Human
ekaterina-nbl,100.0,Human
poveden,11.0,Human
pveentjer,18.0,Human
dtantsur,100.0,Human
blink1073,11.0,Human
mattstauffer,100.0,Human
lserwatka,73.0,Human
tj,100.0,Human
RobinCK,27.0,Human
satyaranjanp,100.0,Human
sstok,10.0,Human
mmews-n4,100.0,Human
tmortagne,100.0,Human
Propanu,100.0,Human
asaskevich,21.0,Human
clayreimann,26.0,Human
michaelleeallen,23.0,Human
niksy,100.0,Human
sleto-it,100.0,Human
vdboor,17.0,Human
haroal,3.5,Human
Victor804,100.0,Human
amymcgovern,17.0,Human
rsolorzano2410,17.0,Human
reneklacan,26.0,Human
dceejay,100.0,Human
p-mongo,26.0,Human
jakzal,24.0,Human
mbjoseph,100.0,Human
k1LoW,28.0,Human
amasad,28.0,Human
mzgoddard,19.0,Human
EgorBo,100.0,Human
edbizarro,100.0,Human
mmatczuk,6.0,Human
yoshoku,100.0,Human
wojtek0806,17.0,Human
GromNaN,9.0,Human
j0k3r,21.0,Human
jc00ke,12.0,Human
b3nl,23.0,Human
filipsch,100.0,Human
rxaviers,14.0,Human
mbacovsky,100.0,Human
kidpixo,100.0,Human
Xonshiz,21.0,Human
darodi,100.0,Human
dsanchezseco,100.0,Human
jzaefferer,10.0,Human
sernst,32.0,Human
davidcassany,40.0,Human
Karamuto,30.0,Human
udos86,100.0,Human
ajdapretnar,20.0,Human
jwinzer,30.0,Human
FinnStutzenstein,9.0,Human
norio-nomura,11.0,Human
jpsim,100.0,Human
viljamis,100.0,Human
bugalot,26.0,Human
jmcs,28.0,Human
martincostello,44.0,Human
brennerm,100.0,Human
brandonocasey,100.0,Human
jhoongo,20.0,Human
jechols,7.0,Human
niksajakovljevic,17.0,Human
APwhitehat,71.0,Human
thomseddon,12.0,Human
mjsalinger,29.0,Human
czyzby,100.0,Human
sf105,100.0,Human
tumbarumba,100.0,Human
jimlambie,100.0,Human
henriquenfaria,100.0,Human
samtstern,11.0,Human
nschonni,100.0,Human
artlomov,100.0,Human
prmiles,18.0,Human
edre,33.5,Human
JRaspass,100.0,Human
davidfischer,23.0,Human
nelhage,9.0,Human
chipbell4,11.0,Human
monsieurtanuki,26.0,Human
spyhunter99,100.0,Human
dmwit,100.0,Human
SmileyChris,100.0,Human
brian-brazil,100.0,Human
GabLeRoux,100.0,Human
schmave,100.0,Human
anselmbradford,40.0,Human
contolini,6.0,Human
irevirdis,15.0,Human
andywer,100.0,Human
otaviojava,21.0,Human
commenthol,100.0,Human
oleksandr-pavlyk,9.0,Human
filipw,100.0,Human
khellang,22.0,Human
hynek,100.0,Human
ariesdevil,100.0,Human
alexis-via,23.0,Human
tjwp,100.0,Human
vrana,100.0,Human
soumak77,26.0,Human
briantq,16.0,Human
willprice,100.0,Human
faressoft,100.0,Human
miha-stopar,21.0,Human
walkermatt,22.0,Human
jonataswalker,14.0,Human
waylan,7.0,Human
lanzagar,22.0,Human
Amaimersion,100.0,Human
Hyuchia,100.0,Human
SBoudrias,100.0,Human
jdufresne,29.0,Human
bobdenotter,67.0,Human
kornelski,30.0,Human
iwillspeak,18.0,Human
eruiz,100.0,Human
tansengming,29.0,Human
maffeyl,23.0,Human
reckart,20.0,Human
Apollon77,100.0,Human
hampustagerud,2.0,Human
MscrmTools,19.0,Human
sonaye,100.0,Human
chshapiro,100.0,Human
nfriedly,28.0,Human
marionebl,100.0,Human
Mmdixon,14.5,Human
javan,0.0,Human
akhila-raju,5.5,Human
jschr,100.0,Human
mkaz,24.0,Human
Syndace,3.0,Human
joker234,100.0,Human
Mona62,100.0,Human
dpvc,100.0,Human
zorkow,100.0,Human
kvark,100.0,Human
rgritti,27.0,Human
Lenka42,5.0,Human
veronikaKochugova,100.0,Human
grahammendick,100.0,Human
jamescryer,100.0,Human
waseem-h,100.0,Human
paragonie-scott,29.0,Human
brentvatne,100.0,Human
zonyitoo,30.0,Human
sevenTiny,100.0,Human
bdwain,100.0,Human
PLNech,100.0,Human
MitkoTschimev,17.0,Human
djzager,28.0,Human
casperisfine,31.0,Human
muan,46.0,Human
jpichon,6.0,Human
trevorstephens,100.0,Human
axic,100.0,Human
samdark,100.0,Human
zidad,5.0,Human
perry-mitchell,100.0,Human
etix,100.0,Human
DevYukine,19.0,Human
XhmikosR,100.0,Human
JanOuborny,100.0,Human
dimabory,23.0,Human
vladikoff,16.0,Human
FagnerMartinsBrack,10.0,Human
karmi,68.5,Human
Webdown404,100.0,Human
holgerd77,15.0,Human
dmarcuse,100.0,Human
c0gent,100.0,Human
xliiv,30.0,Human
adamliter,4.0,Human
deargle,20.0,Human
bebraw,100.0,Human
jakirkham,27.0,Human
desilinguist,26.0,Human
diegoazh,50.0,Human
orhanobut,16.0,Human
StrahilKazlachev,20.0,Human
bigopon,100.0,Human
LordMike,9.0,Human
jfitisoff,22.0,Human
brianhie,28.0,Human
yoavaa,100.0,Human
TysonAndre,7.0,Human
edjubuh,3.0,Human
arcondello,5.0,Human
nikolaiwarner,100.0,Human
MurhafSousli,24.0,Human
hunterlong,100.0,Human
mikery,70.5,Human
romaric-juniet,100.0,Human
philips77,17.0,Human
TorisanKitsune,100.0,Human
rphillips,10.0,Human
aaronlevy,0.0,Human
tarmolov,15.0,Human
ribice,15.0,Human
francoispqt,16.0,Human
jfcere,40.0,Human
mads-hartmann,13.0,Human
mharista,100.0,Human
deepu105,100.0,Human
aldeed,100.0,Human
saudet,8.0,Human
ARyaskov,100.0,Human
tinybike,100.0,Human
VasiliyNovikov,12.0,Human
Fonger,100.0,Human
vkarpov15,17.0,Human
thijstriemstra,100.0,Human
ToniA,10.0,Human
segiddins,8.0,Human
christian-fei,100.0,Human
damiani,12.0,Human
chhsiao90,31.0,Human
randy3k,100.0,Human
Azuka,100.0,Human
dchandekstark,10.0,Human
jeremeamia,26.0,Human
jgrandja,14.0,Human
atian25,100.0,Human
sdkottegoda,100.0,Human
carsongee,2.0,Human
wsmitchell3,100.0,Human
AusIV,5.0,Human
sh-waqar,22.0,Human
leblancfg,29.0,Human
dnalborczyk,100.0,Human
Grinnz,100.0,Human
synzen,100.0,Human
ojkelly,38.0,Human
mbloch1986,8.0,Human
grelleum,100.0,Human
jdalton,100.0,Human
malakaganga,24.0,Human
dg,100.0,Human
JanTvrdik,100.0,Human
glguy,6.0,Human
jtdaugherty,2.0,Human
pcarranza,100.0,Human
davidtheclark,100.0,Human
VladimirTechMan,35.0,Human
lavrton,100.0,Human
ear7h,28.0,Human
gdey,12.0,Human
phillipj,22.0,Human
redboltz,20.0,Human
jfcabral,5.0,Human
ipolevoy,15.0,Human
ruifigueira,14.0,Human
chkal,100.0,Human
mbraak,13.0,Human
andreynering,8.0,Human
Onno-Dirkzwager,23.0,Human
JesKingDev,12.0,Human
raymondfeng,21.5,Human
Arkni,4.0,Human
tterb,24.0,Human
bnaras,24.0,Human
alexsavio,100.0,Human
cferdinandi,0.0,Human
cbusbey,29.0,Human
frodofine,100.0,Human
EthanEChristian,25.5,Human
mrrodriguez,24.0,Human
WilliamParker,12.0,Human
santigimeno,12.0,Human
xdumaine,35.0,Human
erikeelde,29.0,Human
thinkingserious,23.0,Human
matthiask,100.0,Human
pascalberger,100.0,Human
alloy,100.0,Human
tagliala,7.0,Human
robmadole,100.0,Human
michaelplews,5.0,Human
alejandrogallo,100.0,Human
jsonmaur,100.0,Human
kencheeto,39.0,Human
adamchainz,100.0,Human
zAfLu,23.0,Human
kevinchalet,100.0,Human
alanhamlett,9.0,Human
larskanis,11.0,Human
tomplus,100.0,Human
smtakeda,100.0,Human
PierreQuentel,32.0,Human
tysoncadenhead,100.0,Human
linyows,100.0,Human
aswanipranjal,34.0,Human
valeriocos,32.0,Human
ShelbyZ,15.0,Human
dkundel,3.0,Human
zhi1ong,23.0,Human
kamijin-fanta,21.0,Human
hassansin,100.0,Human
pkopac,100.0,Human
astefanutti,100.0,Human
betatim,23.5,Human
athornton,100.0,Human
jmettraux,100.0,Human
sebcrozet,100.0,Human
Ralith,100.0,Human
mengxiong10,100.0,Human
rocha,33.0,Human
valscion,33.0,Human
blakeembrey,100.0,Human
ratson,100.0,Human
TalAmuyal,7.0,Human
darenju,91.0,Human
blacktop,100.0,Human
didierfranc,23.0,Human
weppos,100.0,Human
colinmarc,13.0,Human
johnmay,24.0,Human
mcollina,100.0,Human
peter279k,100.0,Human
mosen,19.0,Human
jrjohnson,27.0,Human
johnharris85,100.0,Human
thebsdbox,14.0,Human
michalkowal,43.5,Human
mesqueeb,100.0,Human
rcannood,100.0,Human
achille-roussel,100.0,Human
joni2back,11.0,Human
mantzas,100.0,Human
skaji,0.0,Human
cabauman,22.0,Human
bezysoftware,100.0,Human
rborer,100.0,Human
JiaLiPassion,15.0,Human
brandonbloom,100.0,Human
greglook,100.0,Human
ayiemba,100.0,Human
uwolfer,36.0,Human
cheton,8.0,Human
lorencarvalho,100.0,Human
iawia002,23.0,Human
hachi8833,100.0,Human
SamSaffron,26.0,Human
aheckmann,100.0,Human
hsbt,10.0,Human
gnestor,100.0,Human
nicolaskruchten,100.0,Human
gillesdemey,100.0,Human
CaoZhongZ,100.0,Human
Drenn1,100.0,Human
jangler,100.0,Human
asciimoo,27.0,Human
WasabiFan,34.0,Human
j9ac9k,11.0,Human
GrahamCampbell,100.0,Human
ruslanskorb,11.0,Human
dieu,8.5,Human
johnynek,15.0,Human
asifdxtreme,100.0,Human
serhatbolsu,13.0,Human
izeye,77.0,Human
wilkinsona,11.0,Human
dyu,100.0,Human
brandur,100.0,Human
beardedeagle,18.0,Human
braegelno5,29.0,Human
slandelle,100.0,Human
TheXDS,100.0,Human
ejmr,26.0,Human
zonuexe,16.0,Human
apisit,100.0,Human
maxekman,34.0,Human
adamrauh,100.0,Human
markmfredrickson,100.0,Human
benthestatistician,3.0,Human
ndbroadbent,100.0,Human
ychin,18.0,Human
Einenlum,100.0,Human
antonmedv,100.0,Human
kshcherban,100.0,Human
jodosha,100.0,Human
ajafff,100.0,Human
kevin-greene-ck,100.0,Human
no-man-is-an-island,100.0,Human
kaatzee,39.0,Human
etorreborre,100.0,Human
ParallelTask,100.0,Human
Breakthrough,100.0,Human
demurgos,13.0,Human
losfair,100.0,Human
thomaspark,100.0,Human
ash2k,21.0,Human
williamboman,100.0,Human
fabienvauchelles,100.0,Human
itamaro,2.0,Human
tsimbalar,10.0,Human
jirenius,12.0,Human
Jacse,100.0,Human
Yomguithereal,100.0,Human
Civil,25.0,Human
mtesseract,10.0,Human
PascalSchumacher,100.0,Human
nickw444,100.0,Human
anthrotype,29.0,Human
vadeg,41.0,Human
motin,20.0,Human
amit-sharma,10.0,Human
spersson,25.0,Human
Stebalien,100.0,Human
mdh67899,100.0,Human
nl5887,100.0,Human
ShMcK,20.0,Human
xmudrii,19.0,Human
Ynhockey,0.0,Human
ofernandezcr92,100.0,Human
jricher,29.0,Human
sander3,100.0,Human
efatsi,100.0,Human
doom369,100.0,Human
shred,100.0,Human
nschloe,50.0,Human
siu,34.0,Human
sunng87,33.0,Human
yuripourre,100.0,Human
Suremaker,5.0,Human
webberig,100.0,Human
rpearce,21.0,Human
ngot,100.0,Human
Grsmto,6.0,Human
InquisitivePenguin,100.0,Human
davebryson,100.0,Human
zramsay,17.0,Human
adrianbrink,100.0,Human
melekes,17.5,Human
ukstv,21.0,Human
mariusvniekerk,100.0,Human
ikalchev,0.0,Human
vrom911,12.0,Human
vcaesar,31.0,Human
herpaderpaldent,26.0,Human
nol13,100.0,Human
rabbah,6.0,Human
dlew,12.0,Human
bartlangelaan,100.0,Human
seregazhuk,25.0,Human
oxinabox,22.0,Human
JonGilmore,26.5,Human
thecynic,11.0,Human
Varorbc,100.0,Human
Andryu,100.0,Human
fleaz,22.0,Human
0x1daniel,100.0,Human
reneeotten,11.0,Human
davarravad,18.0,Human
massimocode,17.0,Human
jorgenhenrichsen,16.0,Human
giampaolo,100.0,Human
j-rewerts,20.5,Human
mpostol,29.0,Human
Zil0,13.0,Human
non-Jedi,25.0,Human
rpkilby,31.0,Human
smortex,100.0,Human
bastelfreak,13.0,Human
KiChjang,100.0,Human
kevinsteves,3.0,Human
francoischalifour,100.0,Human
pravic,100.0,Human
sloria,13.0,Human
termoshtt,100.0,Human
fortytw2,100.0,Human
geek,23.0,Human
Marsup,100.0,Human
joshiste,28.0,Human
markusenglund,38.0,Human
halverneus,11.0,Human
elharo,34.0,Human
scls19fr,9.0,Human
jbgi,10.0,Human
jeskew,100.0,Human
hdorgeval,100.0,Human
Carreau,15.0,Human
cowtowncoder,100.0,Human
gen0cide,100.0,Human
plutov,25.0,Human
webbcam,100.0,Human
dghubble,20.0,Human
dgw,21.0,Human
nadar,28.0,Human
yutopp,100.0,Human
josemduarte,100.0,Human
gmf520,100.0,Human
bluebill1049,100.0,Human
TORISOUP,100.0,Human
neuecc,100.0,Human
nicolobruno,100.0,Human
njwest,100.0,Human
romelperez,100.0,Human
amenzhinsky,100.0,Human
NekR,13.0,Human
shogo4405,18.0,Human
keyki,100.0,Human
ernscht,100.0,Human
mscuthbert,12.0,Human
Silverwolf90,12.0,Human
elprans,12.0,Human
Lodin,100.0,Human
dingelish,0.0,Human
OverloadUT,27.0,Human
BuZZy1337,9.0,Human
rtfpessoa,17.5,Human
pauljohanneskraft,100.0,Human
nolimits4web,100.0,Human
jelmer,4.5,Human
maximbaz,100.0,Human
mpolden,100.0,Human
fhunleth,100.0,Human
danieldooley,6.0,Human
michelaquino,100.0,Human
sorentwo,7.0,Human
kylegach,100.0,Human
foxdonut,100.0,Human
orenyodfat,31.0,Human
rchl,100.0,Human
aaronshaf,100.0,Human
rmarren1,100.0,Human
T4rk1n,100.0,Human
valentijnnieman,100.0,Human
anpleenko,57.0,Human
ChaseWiseman,15.0,Human
unfulvio,100.0,Human
olofk,100.0,Human
ctalkington,100.0,Human
mvdnes,21.0,Human
suminb,100.0,Human
andryuha49,16.0,Human
Fokko,22.5,Human
ferstl,17.0,Human
mudassir0909,25.0,Human
dbfannin,39.5,Human
ghackett,5.0,Human
gjunge,10.0,Human
xmorera,6.0,Human
oskarrough,100.0,Human
HarveyKandola,100.0,Human
krystiankaluzny,100.0,Human
bodewig,100.0,Human
srowen,100.0,Human
JesusFreke,4.0,Human
krzkaczor,100.0,Human
Afterster,100.0,Human
thepag,100.0,Human
germanattanasio,6.0,Human
reidmorrison,31.0,Human
yowainwright,100.0,Human
refractalize,100.0,Human
asottile,30.0,Human
talyguryn,11.0,Human
zakird,100.0,Human
manast,29.0,Human
sindresorhus,100.0,Human
sheppard,100.0,Human
klzns,100.0,Human
boutell,20.0,Human
tomaka,100.0,Human
geoperez,100.0,Human
itsachen,100.0,Human
erdi,19.0,Human
brownjava,100.0,Human
andyjansson,100.0,Human
chris-smith,11.0,Human
rickywiens,35.5,Human
HotelCalifornia,7.0,Human
jasl,0.0,Human
danaugrs,26.0,Human
anwar6953,28.5,Human
schipiga,100.0,Human
LiamKarlMitchell,50.0,Human
arobase-che,41.0,Human
wooorm,100.0,Human
hartzis,100.0,Human
dozoisch,14.0,Human
brian-nguyen,29.0,Human
kevingentile,14.0,Human
eddedd88,100.0,Human
smarterclayton,8.5,Human
dmage,100.0,Human
bparees,100.0,Human
jeevatkm,100.0,Human
satazor,100.0,Human
aashish24,100.0,Human
MilesMcBain,100.0,Human
darrenldl,25.0,Human
vreuter,100.0,Human
surli,14.0,Human
benjamin-bader,100.0,Human
jkelvie,0.0,Human
tonsky,100.0,Human
oschwald,100.0,Human
gosuri,20.0,Human
Carl-Hugo,100.0,Human
josemarluedke,14.0,Human
flops,31.0,Human
rodjek,9.0,Human
clintonb,21.0,Human
rbuels,22.0,Human
cmdcolin,100.0,Human
adamchel,100.0,Human
dburkhardt,100.0,Human
iNecas,14.0,Human
adamruzicka,100.0,Human
NHDaly,7.0,Human
bpodgursky,100.0,Human
jcornell123,30.0,Human
richardsamuels,27.0,Human
dpopp07,11.0,Human
nathandunn,100.0,Human
ffgalindo,100.0,Human
ndpete,100.0,Human
joelshawaddepar,100.0,Human
tjcelaya,100.0,Human
dekobon,8.0,Human
vito,17.0,Human
vincentsarago,32.0,Human
jonschlinkert,100.0,Human
Leko,100.0,Human
greenaddress,100.0,Human
romanz,13.0,Human
ericholscher,13.5,Human
ozanuykun,3.0,Human
jettify,100.0,Human
ahhh,20.0,Human
DimaLiLongJi,100.0,Human
GlennMatthys,47.0,Human
Kukks,100.0,Human
NicolasDorier,100.0,Human
rafihm,28.5,Human
michaelborchert,27.0,Human
weieigao,11.0,Human
linvi,100.0,Human
MichaelKetting,97.0,Human
filmil,44.0,Human
stephenmcd,26.0,Human
hcodes,100.0,Human
bendrucker,14.0,Human
johndatserakis,100.0,Human
DeniseWalter,66.5,Human
Maryom,100.0,Human
Mazyod,10.0,Human
sonota88,100.0,Human
nblock,100.0,Human
nickhingston,100.0,Human
sanjid133,100.0,Human
vlad-km,100.0,Human
theotherphil,21.0,Human
Zegnat,9.5,Human
yanaga,100.0,Human
javierbrea,25.0,Human
abourget,5.0,Human
piranna,100.0,Human
bidhan-a,100.0,Human
ubergesundheit,100.0,Human
lunemec,20.0,Human
lnemsick-simp,35.0,Human
kporras07,100.0,Human
ethanwhite,16.0,Human
tbaliance,7.0,Human
mvantellingen,100.0,Human
kcooney,13.0,Human
maier,12.0,Human
morgant,13.0,Human
dblock,14.0,Human
sangleganesh,7.0,Human
janvanrijn,50.0,Human
ktsn,100.0,Human
jeromegamez,100.0,Human
jmank88,31.0,Human
KeithWoods,18.0,Human
ferd,41.0,Human
TheGeorge,20.5,Human
namuyan,100.0,Human
kaisellgren,100.0,Human
close2,8.0,Human
mila,40.0,Human
theacodes,100.0,Human
dstufft,20.0,Human
JohnnyCrazy,100.0,Human
dlouzan,13.0,Human
juanpicado,100.0,Human
bufferoverflow,20.0,Human
dantleech,100.0,Human
kachayev,5.0,Human
matsuo,100.0,Human
harlow,100.0,Human
antonybudianto,100.0,Human
stiano,100.0,Human
kt3k,100.0,Human
tejainece,100.0,Human
prytoegrian,30.0,Human
wouldsmina,34.0,Human
nao-pon,100.0,Human
nblumhardt,15.0,Human
macdonst,100.0,Human
himrock922,0.0,Human
mshibuya,3.0,Human
jonaskello,100.0,Human
BeyondEvil,9.0,Human
FlorianWilhelm,100.0,Human
abravalheri,100.0,Human
Bernardo-MG,100.0,Human
athas,100.0,Human
deanmarchiori,14.5,Human
adamhsparks,100.0,Human
taras,100.0,Human
WebReflection,100.0,Human
wasabeef,100.0,Human
sw-yx,17.0,Human
reaperhulk,4.0,Human
alex,29.0,Human
FelixGail,16.0,Human
olimpias,38.0,Human
ldemailly,3.0,Human
ahartikainen,100.0,Human
joeaudette,25.0,Human
euresti,14.5,Human
dsander,18.0,Human
komuw,100.0,Human
czystyl,100.0,Human
Cadene,37.0,Human
teo-tsirpanis,10.0,Human
sheerun,29.0,Human
herom,30.0,Human
sorawee,100.0,Human
mmatloka,100.0,Human
jiwen624,100.0,Human
rodrigograca31,18.5,Human
sstevenkang,7.0,Human
AnthonySteele,31.0,Human
slang25,100.0,Human
Gallaecio,100.0,Human
TrevorFarrelly,100.0,Human
guillermooo,100.0,Human
itajaja,100.0,Human
JacquiManzi,100.0,Human
drewejohnson,10.0,Human
tyrannosaurus-becks,22.0,Human
gregturn,100.0,Human
miloyip,25.0,Human
nhumrich,100.0,Human
ggarnier,100.0,Human
WalternativE,35.0,Human
peyerluk,100.0,Human
reconbot,18.0,Human
BoboTiG,100.0,Human
i-like-robots,100.0,Human
ofrobots,100.0,Human
libotony,57.0,Human
paleolimbot,100.0,Human
jeremyabbott,37.0,Human
botovq,100.0,Human
sagalbot,24.0,Human
knobotz,100.0,Human
miabbott,37.0,Human
p3x-robot,100.0,Human
ericbottard,5.0,Human
jbottigliero,31.0,Human
botimer,10.0,Human
dabbott,100.0,Human
jeffreymkabot,55.5,Human
mobile-devx-github-bot,79.0,Human
vaadin-bot,14.5,Human
glickbot,100.0,Human
dxrobot,100.0,Human
sacloud-bot,100.0,Human
RiotTranslateBot,49.0,Human
acarabott,32.5,Human
bottlenecked,100.0,Human
warmrobot,100.0,Human
andreubotella,100.0,Human
cristianbote,100.0,Human
bbottema,11.0,Human
mrrobot47,26.0,Human
jesusbotella,100.0,Human
ninjarobot,50.0,Human
TheHipbot,12.0,Human
TurekBot,5.5,Human
tld-update-bot,23.0,Human
bobotu,100.0,Human
boenrobot,50.0,Human
larrybotha,6.0,Human
botandrose,100.0,Human
wbotelhos,100.0,Human
KarishmaBothara,11.0,Human
sarbbottam,35.0,Human
botika,100.0,Human
cjbottaro,100.0,Human
tensorflow-graphics-github-robot,89.0,Human
foxbot,12.0,Human
KittyBot,100.0,Human
TheAIBot,29.0,Human
BoTime,17.5,Human
iobotis,25.0,Human
saibotsivad,36.5,Human
mstalbot,100.0,Human
botev,100.0,Human
adrianbota,29.0,Human
dawsbot,15.5,Human
mikechabot,100.0,Human
amitaekbote,35.0,Human
cristina0botez,31.0,Human
tibotiber,100.0,Human
PerBothner,6.0,Human
cbothner,100.0,Human
ParthBarot-BoTreeConsulting,26.5,Human
ztalbot2000,100.0,Human
brokenbot,100.0,Human
charliesbot,100.0,Human
wootsbot,0.0,Human
glide-copybara-robot,79.0,Human
UberOpenSourceBot,35.0,Human
jjrobothamho,3.0,Human
trax-robot,75.0,Human
bothra90,23.0,Human
glotbot,100.0,Human
jbobotek,4.5,Human
ohbot,100.0,Human
robotdan,100.0,Human
xobotyi,25.0,Human
gvisor-bot,79.0,Human
KadoBOT,100.0,Human
codeboten,2.0,Human
robotmrv,13.0,Human
haribote,14.0,Human
moonwalker-bot,20.0,Human
achoboter,20.0,Human
usercont-release-bot,100.0,Human
subotic,100.0,Human
sobotklp,36.5,Human
breakingrobot,100.0,Human
pydio-bot,100.0,Human
greenrobot,100.0,Human
brettchabot,18.0,Human
scorebot,100.0,Human
SegmentDestinationsBot,96.5,Human
alberto-bottarini,100.0,Human
neos-bot,100.0,Human
alshaboti,30.5,Human
abotiamnot,100.0,Human
robotlolita,100.0,Human
opensource-assist,100.0,Human
wking-io,100.0,Human
sonic-ios-dev,91.0,Human
loeffel-io,100.0,Human
Alexandre-io,24.0,Human
Alban-io,100.0,Human
afterwind-io,100.0,Human
nhz-io,100.0,Human
ylv-io,100.0,Human
vlad-ion,15.0,Human
prologic,50.0,Human
JDragovichAlertLogic,100.0,Human
binarylogic,65.0,Human
techknowlogick,100.0,Human
logicminds,34.5,Human
easylogic,100.0,Human
Teknologica,100.0,Human
customlogic,100.0,Human
srikanthlogic,18.0,Human
logic-building,38.0,Human
FuzzicalLogic,27.0,Human
SlowLogicBoy,100.0,Human
viralogic,100.0,Human
chasinglogic,100.0,Human
bitsoflogic,58.0,Human
azurelogic,100.0,Human
QuLogic,23.0,Human
IKnowLogic,100.0,Human
millerlogic,100.0,Human
Technologicat,100.0,Human
FlickerLogicalStack,72.5,Human
scoder,21.0,Human
rzcoder,24.0,Human
jdxcode,100.0,Human
graemecode,100.0,Human
colethecoder,100.0,Human
giventocode,0.0,Human
akcoder,100.0,Human
fancycode,14.0,Human
codecholeric,33.0,Human
dcodeIO,100.0,Human
codesoap,100.0,Human
SpeedyCoder,30.0,Human
codelucas,18.0,Human
lukencode,18.0,Human
Anonycoders,24.0,Human
prettycoder,21.0,Human
codenrhoden,16.0,Human
codegangsta,100.0,Human
TattdCodeMonkey,2.0,Human
codeskyblue,100.0,Human
crankycoder,100.0,Human
coderaiser,100.0,Human
coderanger,13.0,Human
bpicode,13.0,Human
cjcodes,100.0,Human
haadcode,100.0,Human
codeTom,32.0,Human
TraGicCode,100.0,Human
seriouscoderone,100.0,Human
typicode,100.0,Human
ncode,16.0,Human
codebynumbers,14.0,Human
cursedcoder,100.0,Human
codeandcats,100.0,Human
NorthSeacoder,11.0,Human
tk-codes,24.0,Human
ncodes,8.0,Human
fabiosantoscode,100.0,Human
itai-codefresh,100.0,Human
tpluscode,100.0,Human
dipujscoder,100.0,Human
codebude,28.0,Human
codeforequity-at,16.0,Human
Cr45hCode,17.0,Human
CoderZhi,100.0,Human
codebytere,100.0,Human
bxcodec,100.0,Human
ChimeraCoder,7.0,Human
picocodes,100.0,Human
codemanki,18.0,Human
codemaestro64,23.0,Human
goodcode,100.0,Human
faisaltheparttimecoder,7.0,Human
yaroslav-codefresh,14.5,Human
langecode,100.0,Human
cspotcode,100.0,Human
CodeClinch,34.5,Human
KillerCodeMonkey,25.0,Human
X-Coder264,29.0,Human
codesome,29.0,Human
tricoder42,100.0,Human
crazecoder,100.0,Human
fubar-coder,8.0,Human
coderkevin,14.0,Human
ecocode,26.0,Human
JWebCoder,3.0,Human
Intellicode,19.0,Human
ediblecode,1.0,Human
codecounselor,1.0,Human
codenamev,4.0,Human
NamelessCoder,100.0,Human
marcodejongh,31.0,Human
codeworrior,5.0,Human
abbeycode,35.0,Human
asticode,100.0,Human
src-code,100.0,Human
CodeBaboon,24.0,Human
rubenCodeforges,31.0,Human
codenio,25.0,Human
ncoden,12.0,Human
CodeSandwich,100.0,Human
ograycode,7.0,Human
MiniCodeMonkey,100.0,Human
astonbitecode,100.0,Human
taylorcode,61.5,Human
marcodeltutto,31.0,Human
knowledgecode,100.0,Human
CodeJuan,100.0,Human
licode,55.5,Human
codemayank,100.0,Human
coderitual,100.0,Human
CodeBrew28,5.0,Human
code-farmz,28.0,Human
codeDebugTest,100.0,Human
ttpcodes,100.0,Human
codenirvana,15.0,Human
codekoala,100.0,Human
DaveTCode,9.0,Human
codeliner,31.0,Human
coder2000,100.0,Human
codearoni,100.0,Human
HobbitCodes,27.0,Human
Coder1304,100.0,Human
ascoders,100.0,Human
ApCoder123,100.0,Human
codeshifu,100.0,Human
Vicodex,34.0,Human
codekie,24.0,Human
chancancode,6.0,Human
EdenCoder,100.0,Human
escodel,50.0,Human
Biacode,100.0,Human
qwcode,26.0,Human
splincode,100.0,Human
briancodes,100.0,Human
ivarcode,100.0,Human
TAndraCode,100.0,Human
codexpert,100.0,Human
iamDecode,100.0,Human
wcoder,100.0,Human
coderdiaz,100.0,Human
modularcoder,100.0,Human
rickycodes,100.0,Human
code-crusher,100.0,Human
jshencode,26.0,Human
sunfishcode,38.0,Human
SplotyCode,100.0,Human
katelovescode,100.0,Human
thecodejack,17.0,Human
TheFriendlyCoder,25.0,Human
codejet,67.5,Human
yscoder,100.0,Human
salarcode,100.0,Human
vincethecoder,100.0,Human
codebeaulieu,100.0,Human
codepb,7.0,Human
codeBelt,100.0,Human
codeodor,21.0,Human
code-to-gold,100.0,Human
coderextreme,82.0,Human
lloricode,100.0,Human
