Bot,Humain
,2.0
,6.0
,3.0
,4.0
,2.0
,8.0
,3.0
,3.0
,4.0
,2.0
,1.0
,3.0
,2.0
,4.0
,3.0
,2.0
,3.0
,4.0
,2.0
,3.0
,1.0
,6.0
,3.0
,3.0
,5.0
,3.0
,10.0
,10.0
,3.0
,3.0
,3.0
,1.0
,9.0
,2.0
,2.0
,2.0
,14.0
,1.0
,4.0
,7.0
,4.0
,1.0
,4.0
,4.0
,3.0
,9.0
,5.0
,3.0
,3.0
,2.0
,3.0
,3.0
,4.0
,3.0
,3.0
,2.0
,6.0
,3.0
,7.0
,6.0
,3.0
,3.0
,4.0
,2.0
,3.0
,5.0
,3.0
,2.0
,4.0
,2.0
,3.0
,3.0
,2.0
,3.0
,2.0
,5.0
,4.0
,2.0
,3.0
,7.0
,1.0
,4.0
,3.0
,2.0
,4.0
,3.0
,3.0
,10.0
,3.0
,2.0
,2.0
,3.0
,1.0
,2.0
,5.0
,3.0
,6.0
,4.0
,3.0
,3.0
,3.0
,2.0
,3.0
,2.0
,5.0
,3.0
,8.0
,4.0
,3.0
,4.0
,6.0
,2.0
,7.0
,2.0
,3.0
,2.0
,1.0
,3.0
,5.0
,2.0
,3.0
,9.0
,3.0
,2.0
,3.0
,2.0
,2.0
,2.0
,1.0
,4.0
,6.0
,4.0
,4.0
,1.0
,2.0
,2.0
,8.0
,1.0
,3.0
,5.0
,3.0
,3.0
,4.0
,3.0
,7.0
,2.0
,3.0
,2.0
,1.0
,3.0
,2.0
,3.0
,3.0
,3.0
,2.0
,3.0
,3.0
,2.0
,3.0
,3.0
,6.0
,2.0
,2.0
,2.0
,3.0
,7.0
,2.0
,2.0
,2.0
,3.0
,2.0
,2.0
,3.0
,7.0
,5.0
,4.0
,3.0
,7.0
,1.0
,5.0
,3.0
,5.0
,4.0
,1.0
,4.0
,6.0
,5.0
,2.0
,4.0
,2.0
,1.0
,6.0
,2.0
,3.0
,3.0
,3.0
,2.0
,10.0
,2.0
,2.0
,1.0
,2.0
,3.0
,7.0
,6.0
,6.0
,2.0
,2.0
,2.0
,2.0
,6.0
,14.0
,6.0
,2.0
,2.0
,2.0
,1.0
,3.0
,4.0
,3.0
,3.0
,10.0
,7.0
,2.0
,2.0
,4.0
,4.0
,3.0
,2.0
,3.0
,3.0
,2.0
,3.0
,1.0
,1.0
,6.0
,3.0
,5.0
,2.0
,3.0
,5.0
,2.0
,2.0
,2.0
,9.5
,3.0
,2.0
,1.5
,6.0
,4.0
,7.0
,3.0
,10.0
,2.0
,3.0
,3.0
,8.0
,2.0
,3.0
,3.0
,3.0
,4.0
,3.0
,7.0
,3.0
,8.0
,9.0
,4.0
,2.0
,8.0
,2.0
,3.0
,3.0
,1.0
,2.0
,6.0
,1.0
,1.0
,2.0
,6.0
,2.5
,3.0
,5.0
,5.0
,3.0
,4.0
,4.0
,6.0
,4.0
,1.0
,1.0
,2.0
,3.0
,4.0
,4.0
,6.0
,1.0
,1.0
,3.0
,3.0
,9.0
,2.0
,4.0
,1.0
,2.0
,3.0
,4.0
,3.0
,3.0
,2.0
,1.0
,6.0
,2.0
,2.0
,3.0
,4.0
,3.0
,4.0
,1.0
,5.0
,3.0
,4.0
,4.0
,5.0
,3.0
,4.0
,8.0
,6.0
,1.0
,2.0
,4.0
,2.0
,1.0
,7.0
,3.0
,2.0
,2.0
,1.0
,3.0
,1.0
,2.0
,5.0
,2.0
,2.0
,4.0
,4.0
,3.0
,3.0
,6.0
,8.0
,4.0
,3.0
,2.0
,2.0
,4.0
,2.0
,1.0
,2.0
,4.0
,2.0
,8.0
,4.0
,3.0
,3.0
,1.0
,6.0
,3.0
,4.0
,4.0
,6.0
,4.0
,3.0
,3.0
,4.0
,1.0
,2.0
,2.0
,3.0
,3.0
,3.0
,2.0
,5.0
,3.0
,3.0
,3.0
,2.0
,4.0
,15.0
,3.0
,6.0
,4.0
,1.0
,6.0
,7.0
,2.0
,3.0
,4.0
,3.0
,1.0
,2.0
,1.0
,1.0
,3.0
,2.0
,6.0
,5.0
,2.0
,9.0
,2.0
,2.0
,4.0
,2.0
,3.0
,9.0
,2.0
,2.0
,6.0
,1.0
,2.0
,4.0
,3.5
,11.0
,9.0
,3.0
,2.0
,2.0
,5.0
,2.0
,6.0
,2.0
,2.0
,1.0
,2.0
,3.0
,7.0
,7.0
,5.0
,3.0
,2.0
,5.0
,5.0
,5.0
,6.0
,5.0
,2.0
,4.0
,2.0
,2.0
,3.0
,2.0
,5.0
,1.0
,5.0
,5.0
,4.0
,3.0
,2.0
,2.0
,5.0
,3.0
,2.0
,2.0
,3.0
,2.0
,4.0
,2.0
,2.5
,2.0
,2.0
,3.0
,3.0
,3.0
,4.0
,3.0
,4.0
,4.0
,5.0
,2.0
,4.0
,4.0
,9.0
,1.0
,2.0
,7.0
,2.0
,2.0
,3.0
,6.0
,2.0
,5.0
,3.0
,5.0
,3.0
,7.0
,17.0
,10.0
,6.0
,1.0
,7.0
,4.0
,2.5
,3.0
,5.0
,5.0
,6.0
,5.0
,2.0
,3.0
,4.0
,2.0
,4.0
,3.0
,5.0
,7.0
,8.0
,2.0
,2.0
,3.0
,4.0
,2.0
,4.0
,1.0
,2.0
,2.0
,4.0
,3.0
,13.0
,4.0
,2.0
,5.0
,4.0
,3.0
,2.0
,2.0
,2.0
,4.0
,4.0
,2.0
,2.0
,3.0
,2.0
,3.0
,3.0
,6.0
,3.0
,7.0
,3.0
,4.0
,6.0
,2.0
,2.0
,3.0
,5.0
,3.0
,3.0
,2.0
,5.0
,4.0
,1.0
,2.0
,2.0
,16.0
,1.0
,2.0
,6.0
,6.0
,3.0
,2.0
,4.0
,1.0
,2.0
,4.0
,2.0
,2.0
,16.0
,2.0
,27.0
,4.0
,4.0
,2.0
,4.0
,4.0
,3.0
,2.0
,2.0
,4.0
,3.0
,6.0
,2.0
,3.0
,2.0
,2.0
,3.0
,2.0
,1.0
,2.0
,4.0
,2.0
,4.0
,4.0
,9.0
,3.0
,2.0
,2.0
,3.0
,2.0
,2.0
,5.0
,8.0
,5.0
,2.0
,2.0
,2.0
,4.0
,2.0
,3.0
,1.0
,2.0
,2.0
,4.0
,4.0
,4.0
,5.0
,3.0
,4.0
,2.0
,2.0
,4.0
,2.0
,10.0
,6.0
,4.0
,3.0
,5.0
,1.0
,4.0
,2.0
,5.0
,2.0
,2.0
,2.0
,1.0
,3.0
,2.0
,4.0
,2.0
,2.0
,1.0
,3.0
,2.0
,2.0
,2.0
,4.0
,3.0
,3.0
,6.0
,4.0
,3.0
,3.0
,1.0
,4.0
,6.0
,5.0
,2.0
,2.0
,2.0
,2.0
,8.0
,2.0
,2.0
,1.0
,2.0
,2.0
,1.0
,3.0
,2.0
,3.0
,1.0
,3.0
,3.0
,2.0
,5.0
,4.0
,6.0
,4.0
,5.5
,2.0
,3.0
,7.0
,2.0
,5.0
,3.0
,2.0
,5.0
,1.0
,1.0
,2.0
,3.0
,4.0
,2.0
,2.0
,2.0
,7.0
,5.0
,5.0
,6.0
,3.0
,1.0
,2.0
,2.0
,2.0
,4.0
,3.0
,5.0
,2.0
,2.0
,2.0
,2.0
,3.0
,3.0
,2.0
,5.0
,3.0
,3.0
,3.0
,5.0
,4.0
,2.0
,2.0
,2.0
,2.0
,1.0
,2.0
,3.0
,2.0
,4.0
,1.0
,3.0
,3.0
,1.0
,2.0
,3.0
,2.0
,3.0
,5.0
,3.0
,2.0
,9.0
,9.0
,4.0
,2.0
,2.0
,15.0
,3.0
,8.0
,5.0
,3.0
,2.0
,8.0
,2.0
,3.0
,5.0
,1.0
,2.0
,5.0
,2.0
,5.0
,4.0
,2.0
,2.0
,4.0
,4.0
,6.0
,7.0
,1.5
,4.0
,3.0
,9.0
,2.0
,5.0
,2.0
,6.0
,3.0
,3.0
,2.0
,3.0
,4.0
,2.0
,8.0
,9.0
,2.0
,3.0
,2.0
,9.0
,10.0
,1.0
,6.0
,3.0
,3.0
,10.0
,1.0
,2.0
,6.0
,3.0
,3.0
,2.0
,5.0
