Bot,Humain
,100.0
,100.0
,13.0
,37.0
,28.0
,77.0
,3.0
,21.0
,100.0
,100.0
,100.0
,28.0
,100.0
,100.0
,100.0
,11.0
,11.5
,15.0
,100.0
,10.0
,10.5
,25.0
,17.0
,10.0
,100.0
,100.0
,9.0
,40.5
,33.0
,35.0
,35.0
,11.0
,16.0
,100.0
,0.0
,29.0
,26.0
,30.0
,100.0
,14.0
,21.0
,100.0
,31.5
,100.0
,33.5
,31.5
,100.0
,100.0
,7.0
,26.0
,25.0
,29.0
,100.0
,47.0
,0.0
,39.0
,18.0
,14.0
,100.0
,100.0
,100.0
,8.0
,17.0
,100.0
,43.0
,5.0
,26.0
,25.0
,100.0
,30.0
,3.0
,100.0
,36.0
,100.0
,100.0
,100.0
,100.0
,100.0
,24.0
,100.0
,100.0
,28.0
,16.0
,3.0
,100.0
,100.0
,100.0
,100.0
,100.0
,13.0
,100.0
,6.0
,100.0
,35.5
,100.0
,100.0
,100.0
,100.0
,100.0
,19.0
,100.0
,12.0
,12.0
,100.0
,100.0
,4.0
,100.0
,21.0
,7.0
,18.0
,100.0
,35.0
,27.0
,100.0
,2.0
,100.0
,35.5
,100.0
,17.0
,100.0
,24.0
,9.0
,100.0
,5.0
,5.0
,15.0
,100.0
,100.0
,5.0
,39.0
,32.0
,7.0
,40.0
,7.0
,30.0
,11.0
,100.0
,100.0
,100.0
,0.0
,62.0
,14.0
,24.0
,17.0
,81.0
,100.0
,34.0
,10.0
,100.0
,25.0
,37.5
,100.0
,100.0
,100.0
,100.0
,22.0
,12.0
,18.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,48.0
,100.0
,24.0
,100.0
,100.0
,16.0
,37.0
,100.0
,100.0
,32.0
,100.0
,100.0
,33.0
,100.0
,26.0
,33.0
,100.0
,100.0
,20.0
,0.0
,100.0
,36.0
,100.0
,100.0
,15.0
,100.0
,100.0
,26.0
,100.0
,100.0
,100.0
,100.0
,26.0
,0.0
,18.0
,25.0
,32.0
,21.0
,100.0
,19.0
,100.0
,21.0
,18.0
,100.0
,100.0
,100.0
,26.0
,25.0
,100.0
,35.0
,20.0
,100.0
,8.0
,25.0
,100.0
,14.0
,8.0
,29.0
,37.0
,11.0
,18.0
,6.5
,16.0
,100.0
,100.0
,18.0
,12.5
,13.0
,8.0
,100.0
,31.0
,100.0
,100.0
,100.0
,100.0
,24.0
,100.0
,48.0
,0.0
,7.0
,100.0
,31.0
,28.0
,29.0
,20.0
,25.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,20.0
,13.0
,9.0
,14.0
,26.0
,26.0
,12.0
,100.0
,31.0
,100.0
,37.0
,100.0
,100.0
,10.0
,100.0
,100.0
,31.0
,100.0
,100.0
,21.0
,6.0
,17.0
,63.5
,22.0
,100.0
