Bot,Humain
,26.0
,37.0
,26.0
,5.0
,23.0
,34.0
,67.0
,32.0
,25.0
,44.0
,30.0
,41.0
,30.0
,27.5
,28.0
,33.0
,28.0
,30.0
,36.5
,65.0
,29.0
,38.0
,37.0
,25.0
,33.0
,31.0
,36.0
,32.0
,35.0
,31.0
,28.0
,29.0
,25.0
,27.0
,33.0
,36.0
,26.0
,33.0
,33.0
,33.0
,22.0
,32.0
,29.0
,25.0
,28.0
,6.0
,32.0
,26.0
,23.0
,31.0
,33.0
,28.0
,22.0
,27.0
,32.0
,28.0
,31.0
,22.5
,25.0
,34.0
,30.0
,30.0
,33.0
,25.0
,30.0
,32.0
,29.0
,23.0
,33.0
,25.0
,25.0
,34.0
,30.0
,22.0
,24.0
,36.0
,29.0
,24.0
,23.5
,29.0
,34.0
,30.0
,36.0
,24.0
,38.0
,28.0
,28.0
,31.0
,70.5
,28.0
,35.0
,26.0
,33.0
,29.0
,30.0
,57.0
,32.0
,33.0
,32.0
,31.0
,33.0
,28.5
,32.0
,29.0
,60.5
,25.0
,35.0
,27.0
,27.0
,25.0
,31.0
,21.0
,36.0
,30.0
,36.0
,33.0
,9.0
,28.0
,100.0
,31.0
,27.0
,24.0
,25.0
,31.0
,31.0
,33.0
,24.0
,30.0
,35.0
,24.0
,31.0
,24.0
,29.0
,30.0
,24.0
,33.0
,29.0
,31.0
,32.0
,28.0
,38.5
,23.0
,27.0
,32.0
,68.5
,29.0
,30.0
,31.0
,34.0
,25.0
,30.0
,29.0
,29.0
,22.0
,29.0
,31.5
,21.0
,31.0
,32.0
,27.0
,27.0
,30.0
,28.0
,31.0
,27.0
,29.0
,30.0
,27.0
,26.0
,36.0
,53.0
,30.5
,27.0
,27.0
,31.0
,28.0
,27.0
,32.0
,20.0
,30.0
,18.0
,34.0
,31.0
,34.5
,29.0
,29.0
,61.0
,9.0
,27.0
,31.0
,25.0
,28.0
,30.0
,37.0
,36.0
,30.0
,28.0
,70.0
,29.0
,31.0
,28.0
,32.0
,32.0
,32.0
,31.0
,29.5
,33.0
,29.0
,23.5
,24.5
,20.0
,32.0
,30.0
,30.0
,21.0
,34.0
,24.0
,28.0
,31.0
,40.0
,33.0
,33.0
,34.0
,30.0
,31.0
,29.0
,30.0
,27.0
,57.5
,32.0
,37.0
,33.5
,12.0
,27.0
,33.5
,22.0
,30.0
,26.0
,26.0
,33.0
,29.0
,31.0
,29.0
,31.0
,32.0
,26.0
,33.0
,26.5
,25.0
,23.0
,28.0
,28.0
,31.0
,32.0
,29.0
,31.0
,29.0
,27.0
,27.0
,31.0
,29.0
,32.0
,26.0
,31.0
,27.0
,36.0
,20.0
,25.0
,26.0
,33.0
,36.5
,33.0
,22.0
,61.0
,30.0
,37.0
,24.0
,39.0
,53.0
,27.0
,31.0
,36.5
,32.0
,32.0
,32.0
,61.0
,37.0
,29.0
,26.0
,91.5
,17.0
,30.0
,35.0
,31.0
,29.0
,33.0
,24.0
,19.0
,31.5
,27.0
,33.0
,29.0
,40.0
,63.5
,24.0
,62.5
,39.0
,30.0
,65.0
,66.0
,32.5
,27.0
,27.0
,37.0
,26.0
,28.0
,34.0
,32.0
,28.0
,34.0
,33.0
,29.0
,70.0
,24.0
,36.0
,30.0
,25.0
,28.0
,33.5
,27.0
,30.0
,38.0
,31.5
,21.0
,27.5
,27.5
,30.5
,33.0
,32.5
,36.0
,38.5
,31.0
,19.0
,33.0
,34.0
,33.0
,26.0
,33.0
,34.0
,31.0
,35.0
,100.0
,48.0
,29.0
,30.0
,27.0
,29.0
,31.0
,79.5
,33.0
,26.0
,26.0
,43.0
,96.0
,25.5
,42.0
,32.0
,34.0
,33.0
,39.0
,29.0
,32.0
,100.0
,33.0
,43.0
,31.0
,33.0
,19.0
,27.0
,36.0
,22.5
,26.0
,25.0
,51.0
,29.0
,69.0
,42.0
,64.0
,32.0
,31.0
,31.5
,29.0
,42.0
,36.0
,34.0
,11.0
,59.0
,27.0
,33.0
,20.0
,27.0
,37.0
,66.0
,28.0
,32.0
,97.0
,24.0
,25.0
,31.0
,32.0
,32.0
,30.0
,43.0
,56.5
,27.0
,23.0
,29.0
,37.0
,39.0
,30.0
,27.5
,25.0
,57.5
,31.0
,37.0
,34.0
,23.5
,30.0
,98.0
,26.0
,39.0
,73.0
,36.0
,25.0
,29.0
,30.0
,32.0
,30.0
,37.0
,30.0
,31.0
,43.0
,28.0
,27.0
,39.0
,34.0
,33.0
,7.0
,25.0
,68.0
,34.0
,28.0
,68.5
,31.5
,29.0
,30.0
,29.0
,30.0
,27.0
,32.0
,59.0
,35.5
,27.0
,32.0
,31.0
,32.5
,32.0
,60.0
,35.0
,30.0
,29.0
,32.0
,22.5
,24.0
,37.5
,29.0
,72.0
,32.0
,29.0
,32.5
,31.0
,35.0
,27.0
,12.0
,27.0
,26.5
,24.0
,61.0
,33.0
,27.0
,31.0
,27.0
,33.0
,29.5
,32.0
,33.0
,32.0
,29.0
,30.0
,29.0
,31.0
,28.0
,47.0
,29.0
,24.0
,35.0
,29.0
,23.0
,70.5
,35.0
,33.0
,22.5
,25.0
,31.0
,34.5
,35.0
,33.0
,29.0
,34.5
,38.0
,24.0
,36.0
,1.0
,26.0
,31.0
,29.0
,35.0
,30.0
,28.0
,25.0
,27.5
,31.0
,35.0
,31.5
,57.5
,30.0
,60.0
,37.0
,34.5
,88.0
,34.0
,22.0
,26.0
,39.0
,37.0
,12.0
,32.0
,34.0
,29.0
,31.0
,67.0
,23.0
,31.0
,20.0
,54.5
,23.0
,54.0
,29.5
,33.0
,39.0
,58.5
,33.0
,23.0
,25.0
,34.0
,33.0
,61.0
,13.0
,40.5
,31.0
,20.0
,28.0
,19.0
,30.0
,32.0
,26.0
,25.0
,30.0
,33.0
,54.5
,41.0
,25.0
,24.0
,31.0
,35.0
,34.0
,24.5
,28.0
,36.0
,35.5
,47.0
,28.0
,24.5
,28.0
,34.5
,28.0
,29.0
,23.0
,30.0
,86.0
,32.0
,31.0
,32.0
,30.0
,28.0
,25.0
,29.0
,32.0
,32.0
,30.0
,25.0
,36.0
,29.0
,34.0
,29.0
,36.0
,38.0
,34.0
,37.5
,31.0
,31.0
,35.0
,8.0
,29.0
,29.0
,100.0
,32.0
,59.0
,33.0
,29.0
,38.0
,36.0
,32.0
,29.0
,20.0
,36.0
,30.5
,34.0
,11.0
,21.0
,69.0
,66.5
,38.0
,7.0
,33.0
,16.0
,31.5
,31.5
,27.0
,30.0
,30.0
,38.0
,40.0
,25.0
,26.0
,33.5
,10.0
,26.0
,38.0
,10.0
,25.0
,36.0
,34.0
,35.0
,25.0
,29.0
,36.5
,35.0
,15.5
,8.0
,25.0
,14.0
,20.0
,32.5
,26.0
,29.0
,27.5
,35.0
,32.0
,28.5
,29.0
,28.0
,25.0
,29.0
,33.0
,32.0
,30.5
,31.0
,41.0
,33.0
,29.0
,30.0
,20.0
,23.5
,38.0
,36.0
,13.0
,33.5
,36.0
,33.5
,30.0
,34.0
,32.0
,32.0
,30.0
,37.0
,25.0
,31.5
,33.0
,27.0
,34.0
,32.0
,38.0
,21.0
,33.0
,23.0
,28.0
,22.0
,27.0
,33.0
,31.0
,69.5
,30.0
,31.0
,32.0
,31.0
,26.0
,36.0
,34.0
,32.0
,31.0
,34.0
,36.0
,31.0
,33.0
,89.5
,30.0
,26.0
,26.5
,31.0
,28.0
,30.0
,38.0
,24.0
,36.0
,42.0
,30.0
,18.0
,25.0
,26.0
,31.0
,30.0
,32.0
,59.5
,27.0
,30.0
,32.0
,27.0
,67.0
,29.5
,37.0
,31.0
